,0,1
EMC1,8.487375959187053,4.577068338652861
IRF8,8.720407467439458,3.5207073674877716
DCP2,8.135493698248563,5.1255905729720475
CDK5,9.40667903675134,3.0063983153467353
POU4F3,7.892020721444194,4.13869776215656
EFHC1,8.003523310621796,3.521288922989624
NXT1,7.947255962030597,-4.385289640257059
DERL1,6.725322468179074,2.4519978344153714
EEA1,7.29681406003003,3.5388310340857663
VMA21,8.487067210797624,5.505350675228226
ST3GAL4,8.331974286298923,6.043553522206431
SPOP,6.598664954181079,2.422531423488455
PIGP,8.289192050844825,4.916689261857824
ACTR1A,3.3465042639325597,2.555483012963298
CCT4,11.71355546900547,0.018871781821923155
CAND1,5.982133641401777,1.4452192688501708
EPHB6,7.959554982960464,2.4298370089610764
CPOX,7.952863467490491,3.3977079590739008
SELPLG,7.9603620439181615,2.497868770676291
CETN2,9.713145571486882,-0.833128941094552
RB1CC1,11.546077039118334,3.2123480886104594
APCS,8.365639921389956,4.833397541671522
FTSJ1,8.187930962528945,4.997464078373896
DLL3,8.055796033704375,3.720968803093579
TOR1B,7.959508303077769,3.7432388260661833
VPS18,10.21346776104106,4.810975516278227
THG1L,12.44751158204075,4.001594485789081
GLRX3,9.210186354129041,4.90654309584088
KAT8,8.315051018973689,3.3703986959786945
PAPOLA,6.947829682744716,-5.364956043765225
TMEM204,7.908476702434985,3.4557694197475977
NUS1,8.384269763103061,-1.9120373696008692
C2CD5,8.007536190416491,2.8053118487417983
MRPS7,7.517389398085399,4.518139690092112
TREH,8.476768215181263,3.8420957538192537
DDX6,8.665036792853629,-2.0980549690492754
AP3B1,8.380993601089317,3.974304318549969
MIPEP,8.224651554373908,4.2882553251798115
FAM3C,8.322331629979542,3.887857529142204
PTEN,9.204995912757688,3.6872261223827385
TPCN1,8.211708440635377,4.977058731444051
XPO1,7.011756305562955,-3.661266180050344
PA2G4,8.62142402292558,2.9110743415513887
PRKDC,13.218564023785135,1.575079564396949
EI24,8.165999341884632,4.040641414795142
ORC2,7.498347170570032,3.017412926274832
UGP2,8.557058690478055,5.398520391698106
GNPTG,8.171154641516553,3.424136471948236
DPM2,8.381573700354341,-1.8561938409447163
MLST8,8.53855621570206,5.185444331580144
YWHAE,14.43381542078223,3.2775883565118678
WSB2,9.471024110516058,4.1438662314560695
CSNK2A1,14.311987740624632,2.7377211036662765
SNX3,8.22280017574942,5.022772102455413
DFFA,8.308112254322907,5.034292373861075
TFAM,8.137965747736088,3.7321081745403015
PRPF4B,10.39409635217607,-1.0939623997296153
HSD17B10,8.474944595426372,5.419311328228939
QKI,8.227722009547927,3.4239456566996025
APAF1,9.126439124300777,4.864286107425104
PTPN6,14.587649154208979,4.207995315192588
RPL10,4.632818491910301,11.319116146438237
DPH7,8.59557235179802,2.5394264725278584
DDIT4,8.437536545297185,5.15327464970002
RAB14,8.42040860119619,5.743878576941953
DCK,7.887084825397303,3.475163079754608
NUMB,6.670041449340132,2.454243358985884
NPC1,8.00168466952663,4.206075896150066
TAF4,8.697365355779748,-2.1420444338828046
SLC4A7,7.919940413301197,2.8572919088189543
MTHFD1,12.130471681846029,5.308866505833336
LSM1,8.539818941360075,2.588319320648152
AKT1,14.828204242122888,3.2934658318603907
TBC1D24,8.140621508877285,4.912287993291446
METTL3,11.815741053319407,-2.007179592013227
RICTOR,8.024672132947549,4.065099820046955
POLG2,8.392000009684105,5.3362112278231715
TAX1BP1,9.809835355499143,3.2225170490101305
DPH2,12.628152663801972,2.494583159129463
ACBD3,11.505001062679879,6.0461783471797235
WDR18,9.812488881820018,5.779664820556734
HYOU1,6.085517709984286,4.2781695179020796
WDR55,9.479041020693098,5.831211710094209
GTF3C5,9.883871958335554,5.637491211247027
SRF,15.051798967159948,-0.7446817933616282
NLE1,9.484582790780538,5.768133155624039
EIF5A,10.01745714432547,5.676365794177193
GTF3C4,9.595454420936816,6.08250862616846
TAF1B,12.908123979388451,5.1711195929622695
CINP,11.949425274941328,5.042069840709719
NIP7,4.64357839337739,9.308925607701514
TELO2,13.455020639349064,2.94481911763957
MYBBP1A,11.619111763056054,4.124749266965071
MRPS33,10.728696312309962,5.505169568146972
NOL9,11.27773043997716,5.415112177315437
EIF6,12.867465813898706,5.004847710946109
TAF1C,12.910515742345986,5.1395804432795025
ACTR2,14.42062924082983,5.572881154329155
TSEN2,12.832564334548954,4.8247656117559
RPP14,4.734582466833854,8.984307847082082
ARFGEF2,10.81819788311316,5.5196006531400075
ARPC2,14.429619590713889,5.530656968852996
CDIPT,12.953099627233678,4.6512734121995605
UTP15,4.1220847302977015,9.314481884741205
TTI1,13.165405547153245,2.5464170854191415
FNTA,11.271514202522779,2.0409363490730397
LSG1,11.484490374846695,5.1361715771851895
PWP1,11.391281116583066,5.551890985491708
FTSJ3,4.755693717775148,9.676749783376735
TTC1,11.55098689467016,5.415149487342695
NOP16,11.572081678182144,5.0654507322901114
WDR46,4.554129370666227,9.714735721985685
RPP30,4.676715871931724,9.048919283304821
POLR1E,11.530739098407643,3.822748430248622
GNL3,11.821303392322152,5.884147361664854
DDX52,4.503104978764894,9.500048968350649
TBK1,9.792172369360639,2.4890279800025907
POP1,12.683973942194465,5.093235085231528
PELP1,12.609222760333777,5.067203118255503
MYH9,6.827585265135911,0.6599490854346015
CAP1,11.285227889483213,5.672111610605216
LAS1L,11.457285555509767,5.300478573847805
UVRAG,10.095455262109917,4.631933190121984
PI4KB,10.903281151882634,6.3763045084334165
RPP21,12.873600096776421,5.031112230382123
GTF3C1,11.716737891334478,4.885931056991962
TOMM40,13.679412991906666,2.788600729810252
PDPK1,9.261846703487366,2.787001969938175
ZBTB8OS,12.548765371148018,4.815167785597687
POLR3K,12.992515744368292,4.360759603657456
RPP38,4.45929128796604,9.38202747053616
NUBP1,12.755062546138323,4.971425027305585
DHX33,12.570347210611573,5.080069157793603
CEBPZ,11.66182495295941,4.838383723432853
INCA1,11.56146071004371,5.646750446991347
NOP14,4.522174355485908,9.544486245169601
EXD3,11.889923282007125,5.845185827523054
MAK16,11.532964012681578,5.061378827075862
RIC8A,12.065863477307007,6.147972160345643
ELP5,12.967616939271297,4.564580890722329
NHP2,12.745824079866932,4.926739081293453
PRDM10,11.599668850210469,5.33662115096454
DHPS,12.991271076792684,4.532775779324602
NUFIP1,11.59904330304969,5.4440829006059825
TMA16,11.69676003525391,5.895951374462119
NUDCD3,12.138709513704,4.4340998118303
PTP4A1,11.569249241221923,5.744839900643695
ZPR1,12.96615083985529,4.595316764704602
PYROXD1,12.583177504872939,4.710265153420485
GRB2,14.669557922535505,4.132898248159303
DNM2,14.324735100250098,5.483928468698087
NOL11,4.551719163253903,9.720738682682331
POP5,11.597727442066216,5.155651455235198
AATF,11.698011263184174,4.4848162028136205
NOP10,12.537504888529712,5.360273623466579
SHQ1,12.059190462594389,6.1224277159047285
URB1,11.510216386228787,5.143165131107425
IMP4,4.53031895353125,9.45763183883129
DNMT1,12.808840507272949,-0.5732994852296567
ALG14,13.18170925911012,3.2488118796827137
NAT10,11.661294815933278,5.419668565408046
CNIH1,10.000246447916275,4.606691924831024
IPPK,11.983815049889648,6.179998037175573
CDS2,11.818621690611332,5.816426588260734
RCL1,4.5406678675427745,9.337605291107172
TGFBR2,6.929038832739379,0.5855208435969531
TAF6L,12.892099329503173,3.055163469651467
NOL10,12.654568502007216,4.733075157551251
WDR3,4.411733714825924,9.964979322501792
LTV1,4.437684572567882,9.904389013470855
XRCC5,11.835442007425945,-0.6119219095900353
RPF2,11.569195106900699,5.159939731639638
PAGR1,12.953166454181625,-0.8291800273408895
ARPC4,14.441836054181342,5.587419453046811
RHEB,9.63342286313759,3.909439789330069
PARP9,14.722272146458579,2.2432509093684487
RIOK1,4.342453844613818,9.36265484542485
ISG20L2,11.93717744273397,5.8274495918155145
DHX36,8.858373843266843,-2.0405051750809022
SPSB2,13.142478315638028,3.249286866221659
ASH2L,9.808271722991579,-2.4238014430563433
KRR1,4.508410576828983,9.546152724617185
POP7,12.59163946524968,5.04120377490926
UTP6,4.201974889558316,9.414263153651683
GAD2,11.571468427957114,5.856769597687587
GMPS,12.056262482358948,6.156224111328595
DHODH,11.615654849560887,5.740219087609988
SETD1A,11.95717175933991,5.78458889053837
RRP9,4.547715731424224,9.445196067689622
RNF40,11.639944149949558,5.847741546104114
EIF3I,3.6529224683513783,11.064854828421858
PRMT5,11.885382080834981,4.336854200273408
PCBP2,7.940030189210371,-4.577035522730162
RPL19,4.903656018726169,11.208573557546622
MED23,12.962170707412579,-0.9020847071590222
PRAM1,11.616110307036806,5.785882574103047
DDX51,11.737687215162445,5.806328588646214
STT3A,13.71466929438304,2.745820107358211
UTP20,4.4797071092550995,9.51155269288748
ATG101,9.580002486794925,3.969847470870521
TBL3,4.527248115922379,9.331396952106658
NAF1,12.141004661241436,5.212030028631111
SETD3,12.09072137535005,6.16237431163358
ATXN10,13.752966123214225,2.7151175653033754
CIAO1,12.982192949517037,4.5300878932466135
EXOSC10,4.522257283499077,9.468072111696026
ENO1,11.736704391606533,4.383097561799593
HSPA8,12.201678272448383,-2.251436113903212
DDX49,4.418121676230659,10.010581122862765
SAMM50,12.83132915091493,4.482691223470422
UBA52,5.058576715870923,1.0782689360091384
PDCL,12.520069019650277,5.318506550724494
PRKCQ,14.617422693622228,4.353710769460914
PLCB3,13.14006449107786,6.331754160763465
ICAM1,12.11358273595693,6.301307158431372
EIF4E,3.5707431893374446,11.793794525359532
BRDT,11.597673230997982,5.693759876450965
RBM19,11.637921464476083,5.518505518490098
VANGL1,11.631462267335046,5.715167931044657
THOC6,7.967407737756492,-4.420709410539877
CSDE1,12.017384388193303,6.069287703386096
RGR,11.754410280404956,5.560043384564002
WDR5,10.985024359188428,-1.5206826042311599
WDR24,11.694964644803868,5.415604675504299
TSR2,11.448917364840979,4.627607680559555
PES1,11.399485617105434,5.25117640747265
SNX13,11.75521674456013,5.822832794143641
CEBPB,15.671267084098595,0.17434751832702358
ELP3,12.5136450071158,5.359561741470935
UBE2D3,5.811272830713704,1.4213267571162382
NAA20,12.067001164402686,4.565104923410759
NOC4L,4.548598098997039,9.43688095716056
MED24,13.068322030597354,-0.8176090181594674
ELP6,12.504926245177149,5.484285559721213
RTCB,12.605807720890455,4.6787728134644775
NAA25,12.082029113266053,4.557349051956514
DDX54,12.696491956962522,5.060791261016711
DPH3,12.757541874557116,4.569132092849846
YEATS4,11.43781943820969,0.7561928900538155
AAR2,11.5841250629706,5.735705382386401
RIOK2,4.335288315585257,9.617089146935717
ZNHIT3,12.125983209367895,4.4870584589134355
ITPK1,12.19526507229266,6.106912589406712
SEMG1,11.553746321858512,5.813012453025652
TAF2,11.464795796531597,0.8023457069637379
IPMK,12.064122444269465,6.145474500082116
RABIF,11.58405380217666,5.701721045265732
TRMT112,12.771370797539328,4.91017871617315
RBM3,11.560281347689413,5.883919084051676
NOL6,4.513026612382849,9.485546822440629
COPS6,5.821841038494338,1.3811673130344164
UGCG,11.697580883018075,5.578510276967875
ALDOA,5.928798950144829,4.2068905300078
B3GALT6,2.6333843087856166,1.175254635165702
B3GAT3,2.562585468599903,1.0324146419268694
B4GALT7,2.7383263321023863,1.1916518940421477
CAMLG,4.912116475873133,3.9159124353319346
COG5,4.5977409790917125,3.9210123132395664
COG7,4.617425505280677,3.960536218218993
EXT1,2.655280103457035,1.1902555355351003
GET4,6.004588340265421,4.239552372449338
JTB,5.989235837472206,4.229838217477598
NDST1,2.7697792391377685,1.2094114870313273
PTAR1,4.848911628529478,3.925935101054822
RAB1A,4.962049816333268,4.212381633480294
VPS25,6.13632245906694,4.2362869676747374
VPS51,5.00939163527884,4.223133978836064
VPS53,4.6940815264653315,3.9808362701046374
YKT6,4.590067335716134,3.8660719961447363
GOSR1,4.994780651670698,4.165392476268524
GTF3C3,9.896495938775793,5.628126007715946
EIF4G2,6.134355377910272,4.094540284233446
PGK1,2.65766139576655,1.307504070549366
TRAPPC2L,4.989483040939697,4.232419073060967
CDC42,14.401855633282013,3.711324473895777
SNF8,6.030178883958357,4.252702468340419
TRAPPC12,5.2482606626648085,4.274720729743718
ARL1,4.956272002126195,4.294939373229086
MVD,6.555738138448737,3.874660360259685
EXOC4,9.855532960151757,4.501984347323576
WDR12,6.344570241058514,4.074647138166175
GRWD1,6.319181839450338,4.096247521086298
PPA1,9.367627291268814,3.213072834404184
VHL,7.250803944570732,2.4795627033599112
ARFRP1,4.597009381776519,3.8061247806029765
UTP18,4.954889591370729,9.938454242770632
NMT1,6.538377850699686,3.8631887233663207
S100A8,6.096567042480008,3.464004187781515
TRAPPC13,5.288699498895347,4.260295064128107
EIF3H,3.435421005584593,10.328491841182935
PFN1,6.18855927469655,3.2078001848645297
WIPF1,6.155634389090537,3.3919670902967405
SDAD1,6.161921647632781,3.629616588883321
EGFR,14.69701785005909,4.03167859206465
VPS16,10.626578893836845,4.054328411196702
PLA2G4C,6.297178845849818,3.431541359001121
STX18,5.08752836992589,4.3608239990281215
AP2S1,14.180116910722687,5.655809743448505
SV2C,5.934517178720472,3.1873083377895743
ATP10B,6.09228121128176,3.406992113885434
IFNAR2,14.937203409941356,2.5148186219371387
VPS54,5.104166234244661,4.40279126026233
SMG8,4.972135853896672,10.068140869850946
POLR2K,10.578315646878726,-4.5340539523436085
DIP2A,6.028361795769411,3.472221989191764
WDR41,6.075595797375708,3.460256822049284
SLAMF1,6.160330909732743,3.477736125690186
HOMER2,6.203811374659987,3.4786138176852237
TAF12,10.848684592507428,-2.990854283530212
FETUB,6.08443265351132,3.499148427926234
MIF4GD,6.137515321592742,3.496189408622589
KMT2A,10.873488133697473,-3.012559989094813
UBE3D,10.655608548894183,5.544895590210239
WDR74,6.345313322240408,3.641440765307458
NBAS,5.100250644124367,4.399529179861249
ZFAT,6.097524104193072,3.4426435018320523
SAP130,10.814882209744892,-0.2472151145917177
COPA,3.3961782999450487,3.3867942527549637
WASL,14.29330019674183,5.359038971466239
SLC6A15,6.128866489318421,3.470945580913332
CHRNG,6.159513933591279,3.4285723412095193
RBMXL2,5.9101232755007365,3.162508630295135
NIPBL,8.357929815589655,-0.859919288890355
PPP6C,7.329059198079884,2.562637853354347
FKBPL,9.249312662566934,2.1555126960638176
ATP6V1B2,7.416955903310833,-0.6069659320775377
GPAM,6.074687234890612,3.5039033229482404
EIF5B,4.945218477474955,10.635816642130582
SYS1,4.630837509525796,3.808658054827054
COG1,3.4862595518230513,3.43338043465103
ALG13,13.494587797772626,2.7524068127808397
DOHH,13.352795838694828,2.9550394298015115
MBTPS1,13.144798143157276,2.42125173347423
SEL1L,13.177237000883286,2.437868258502516
MBTPS2,13.058696357165283,2.417264297832494
MED12,13.77167306933358,1.866931490084015
ALG1,12.468510052582905,3.1961143860213896
TADA2B,12.32299771701583,3.3383978698904
SLC45A2,13.459527108546935,2.367137846344878
ZC3HAV1,14.190144105861767,2.344242095865988
MMS19,12.412254317847824,3.101520542330858
LONP1,13.232624703062909,2.4327951968819033
SLC33A1,13.162257378928183,2.454320459502882
NF2,13.431752446417573,2.1092404321879643
TXNRD1,12.978410926981208,2.3527138476388454
PTPMT1,13.44484964132444,2.709766186804077
KDM6A,10.274186050613826,-2.1063642427924987
RPL28,4.746330189450672,10.668023347430633
CCNC,13.715282729595007,1.8187181342959942
DIABLO,13.363259410421772,2.3152556589171294
B3GNT2,13.647342258852664,2.605840067193674
SEC62,13.533136971798049,2.246007801620352
SOCS2,14.328261872354753,2.3784577273214746
TOMM22,13.47727701697076,2.372869068312949
KDM1A,13.702646443471757,1.8275177349038023
MCTS1,13.698543509172918,2.628672716893271
TIMM10,13.122457203032601,2.869777680118371
CTU1,12.408604737901099,3.1070575970392262
UBE2G2,13.12900171355516,2.4582102237353682
CHD4,13.653043447671129,1.9836110901026272
IFIT1,14.23363311065927,2.3859405366306423
DNAJC11,13.517544335470836,2.673411311472738
FADS3,13.331372362608255,2.3432856546339926
SEC63,13.587932573699465,2.705579932838462
ARHGAP12,13.460273893576234,2.255587321412101
TRMT1,13.46764696708025,2.275338892665703
VRK1,13.013567612951269,2.7894835462803105
TGIF1,13.627168186017789,2.0806091838559952
EPB41L3,13.478242934186003,2.2037480600842208
NFRKB,13.516817562154914,2.258435697394058
ATF6,13.511037165775987,2.2478044283773646
PRMT3,13.385950319354306,2.2928596383228252
SRPRB,3.4559835638567034,10.307958271029964
AHR,7.237813128009006,-0.7995687130855871
EEF1G,4.804239120881811,9.72691025072775
SRP72,3.4374048715105503,10.326327978928349
USE1,5.027868152463786,4.399714140960998
MEN1,9.045194738904161,1.9638688804863538
E4F1,9.228895815863625,2.1439220783500947
GTF3C6,11.276645007161246,3.1910068854895997
EXOC5,9.89559358273623,4.3994522198477855
JAK1,15.137937498871123,2.6007038836376597
BPTF,12.508576102642653,2.9535722648521596
SRP14,3.446713540522401,10.326175547468655
EXOC3,12.5539811483995,4.423492759541112
GABPB1,11.69541418607148,4.744068502470222
EXOC7,9.987100728439072,4.480308680022468
SMARCA4,9.00344484122226,-2.7626948252489005
MTOR,9.218172214690723,4.315540234438419
PLAC8,8.905559049725632,-2.119110082532668
PGGT1B,9.270344530185687,2.117991201363721
FERMT2,6.952107915633211,0.4991771891849187
SEC61B,4.5754568160380416,10.752396781901256
SMAD4,15.787615785685484,-0.11709016326326381
INTS6,10.673088106427683,-2.796937793417104
TRIM71,10.452171753421718,1.1506366569642223
RPS6KB1,9.224720937679592,2.833955504203873
SP4,10.432967363055706,1.102146158477979
GATA6,10.730491082662263,-0.23432527433629374
ARID1A,9.063815872112409,-2.733751472621389
SLTM,12.599646279230276,2.4752096163035415
CHORDC1,11.261849386700458,2.0167062996025247
PGD,11.331195066457285,1.9403226958305544
SIN3A,9.695377403290323,-2.391696311921009
NUBP2,12.916304961247137,3.532881521553354
RNF111,8.587065378134058,0.9265438319396186
DPH1,11.873899892279152,2.2296778438586085
SUDS3,10.767288811554828,-0.3486074944331295
UBA2,8.82430390248291,0.24171549902419326
EXOC8,9.743324253440646,4.374768432537918
BMPR1A,8.720763246706408,1.4738854582147571
ETV4,13.567309306292445,-0.6170558385172848
CTBP1,14.816059267874394,-0.385764089337839
FBXO28,9.952211454923821,0.739629003538789
RRBP1,10.69416876148209,1.2614173764864707
MAU2,12.005389717144306,3.4694240672118632
EXOC2,9.960865068513536,4.433801283524293
BRPF1,9.98138084673936,0.6707147928806902
WDR26,9.553082155698139,1.2308145360343792
PPP6R3,10.16337445158924,1.8968451352024869
DROSHA,12.080041185203743,0.8570390292252018
AXIN1,6.167776609132922,1.555895239299084
CHD2,10.877761504681787,-0.18019844039811891
RCOR1,10.869076112879508,-0.34822876802105984
TCF7L2,15.692037167116066,-0.09047682058847135
TFE3,10.437666943290195,0.4189738149196977
EIF5,4.59021248656149,10.763564007782279
POLR3B,12.073143718695652,-1.8916461606117951
ETV5,10.12197241272121,0.44650913461764685
ZNF787,11.1444129453724,1.289545233086558
MED26,10.738170034308117,-0.33990418604995126
JAG1,10.069153786590427,1.3187369272820937
TMEM41B,12.277077788571438,2.635112522731792
DET1,9.311969697536087,0.7470412605659477
BRD2,10.787785998849055,-0.2450619228639031
KMT2E,11.028546631399774,-0.49284225930404424
GATAD2B,10.953335004521293,-0.18613656457860364
PMPCB,12.392266204971397,3.097161923775731
UBE2I,15.225962172026323,0.8870432418663002
NKTR,11.15536945796309,2.947197794206368
INPP5K,11.231342489985002,1.7735492181726071
TP53RK,12.165532438344826,3.718041853117671
SPEN,10.882993976221437,-0.09587648556913927
CHMP4B,10.094940511516942,1.7171282540420583
MEAF6,8.896305600141611,-2.0920604296151657
JUN,15.945521341474464,0.2475316135983285
RNF4,8.704277494106176,0.9817585584806157
ELMO2,13.874741820306488,4.585786994134057
SMOX,10.53371405863403,1.1657861791743807
TPRKB,11.156732584738549,2.46626511382804
DDX1,12.057301510289639,3.553694182394017
ZCCHC8,10.845144115402931,1.187343240534321
PPIL1,7.19053093993873,-5.21563610878495
POLR1B,10.996941869374838,-1.24299039645341
TRAF2,13.679049058639006,3.5330962314534373
PROX1,10.860133842047947,-0.1847603993476903
FDXR,12.396225464858523,0.8012914191020875
SLK,10.399723652375293,1.2852732730214564
AMBRA1,11.710780504837844,1.5225286080974778
SCAP,9.87001518737202,1.0940082810065965
ARHGAP5,9.150964297595138,1.5743720284584672
FARSA,11.054559906887425,1.184503608392193
PIK3R4,11.645722586797802,3.3278732946214737
HHEX,10.79484693079344,-0.16177408176380517
TMBIM1,10.63879424322417,1.2013271165366752
GGPS1,11.67000993159595,3.2914782081414833
LIN9,10.74770230470396,0.13054685730032617
TAF5L,12.14493326694736,3.45452529638366
SLC30A1,8.877641291639478,-2.11034711563109
ELAC2,12.121117748385176,3.6995271391960967
HSPA14,12.761854066327691,1.1964389069829444
VPS11,10.208290118682172,4.845199879635713
RPS28,3.7288412544398395,11.880633663246709
SOD2,12.15327540199758,2.279829936341236
CTNNB1,14.622643949451806,3.0909094719398302
MTF1,10.821567495207224,-0.1728254383083863
DICER1,10.244739012102373,0.57825332117866
STRAP,9.297992825854921,1.069884459496962
ZNF281,10.270480784324898,1.0019734350784648
PRRC2B,10.718701996666013,1.3021256505970331
CRCP,10.89867379970277,0.015672732483412794
NUTF2,10.76684620452617,1.1382973513777055
TREM1,10.585742777839464,1.1968932481980559
MSL1,10.677788581192946,1.298212204809222
IPO5,9.307552049873125,1.018231118673434
PPIH,7.250598863142907,-5.115903833409452
ELF3,11.12031432524473,0.19611373626134693
