,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
LIAS,1.0,0.19505315171056092,0.983509868379172,0.6154853013143476,0.7968854863556152,3.573456208431904,1.1114610837412695,0.7484591113500223,0.9422578441712471,2.1171725458825823,-3.105471575788441,-0.004014896069145967,-0.08319597462176505,-0.016851742624421944,0.029882210543367708,-0.11555726163603265,0.0428806342586586,0.05330344421096412,-0.02013430557375612,-0.014776957620029575
PMPCA,2.0,1.6495756317561525,0.6376872046734897,0.6140364293993027,0.5885654978349956,3.119266416703771,2.016635360523379,3.5998247936646104,1.0148430787229434,0.9855810153618382,-3.0876073260071353,-0.026250320806981014,-0.1279798871792633,-0.018726109529442283,-0.010386117208180319,-0.20913746830923602,0.10159848580748547,0.058945460367055155,-0.03781685502953252,-0.0802993647792452
TFDP2,1.0,0.7416548049845877,0.4371839177702648,0.6134296982990709,0.8450285584555288,4.082856991381835,0.19537677274025353,0.40684690062315015,0.2773249530419438,1.035400931277812,-3.0292173177390134,-0.494635203722351,0.5230879618878013,0.3457633140333189,-0.18748692812494083,-0.11111953868304171,-0.134041469005279,-0.07941385771321299,0.07096015933664072,0.2698828909149182
NELFCD,2.0,1.6989703501836715,0.6252516539898961,0.6108870978077368,0.4839672971210665,4.183977559998995,4.7977024438612,1.501000636419847,1.104748774375096,0.587046875378045,-3.066009389101494,-0.5220345937669929,-0.08165380713653916,0.1472023229348094,0.21590459561695544,0.30177325103162944,-0.09625642101454748,0.4954824438139332,-0.06809754076394185,0.116168299912728
TBL1XR1,2.0,0.5278050357587915,0.29894172496035537,0.6106389700362694,0.22597965465936068,4.398298449496787,0.8021958468265903,6.610550387319927,0.525332187898327,0.6647904859980449,-2.9611599561090696,-0.6459514992690091,0.8247920410707044,0.7128472992789948,-0.29404322073297656,-0.24676047140110724,-0.33325716416612255,-0.35237789734784475,0.1819203701333084,0.4765327538236974
TAF3,2.0,0.4687902805349523,1.93292914395463,0.6099485035410127,0.27538829662462694,3.8725064552432173,0.09646508914864949,0.8488754099493181,2.969643194689158,4.5171863931044145,-3.063019124707639,-0.4738394615525479,0.024095458504135428,0.17580168078927422,0.20027641141293478,0.20834019859556938,-0.19986115439957838,0.40198454641739145,-0.015309458105349968,0.13698247470230376
INTS4,1.0,1.5399416976250206,0.7138580247966652,0.6081830763867513,1.5518349534443088,3.280685289457883,1.4755000231740985,0.4709805202917618,0.7270218909263158,0.7305786157165217,-3.0591902755102724,-0.5403805535526228,-0.06040919325578144,0.20147983954204562,0.38167537506318155,0.21271003474371844,-0.3194099587571923,0.44090847922174137,-0.047772114737514325,0.06423678174547692
WDR81,1.0,0.968201369361333,0.623623813684038,0.6044464700290968,0.3361389521540588,3.338414455933347,0.8736737399050587,1.8863574172282602,1.9501619993774166,0.41312850676519713,-3.1019331198911546,-0.004928170620294104,-0.07691050092531122,-0.04851253319241909,-0.02665654850643182,-0.07930600545983833,0.05905286267608302,0.034546127219735503,-0.034757813241103795,-0.002437110191819776
METAP2,1.0,1.3096535564391947,1.2826207882819127,0.6009496181263513,1.1982670919514167,6.610479534153622,0.6142865064327682,1.21140037784227,0.5381564557357067,0.3051066240087278,-3.081758125453415,-0.10162739619065841,-0.13561253139852664,-0.0394079687535725,0.06637902628930883,0.04471950154095066,-0.045298049810339455,-0.030142127283755763,0.0037928728436734623,0.011464706962304002
LRIG3,1.0,0.43836386179940123,1.3786471271897907,0.6003435814326439,0.8932992676376457,3.8463070599914495,0.7367664615605111,0.9248181453813082,0.6236055579627338,1.1153994720764504,-3.1064884743139185,0.006652789624149569,-0.06608249131549204,-0.0324450354275309,0.02434854495380912,-0.06834023849090806,0.04446334671760541,0.04382605524819984,-0.02310596143086326,5.610407131537604E-4
PPP2R1A,3.0,0.9746175406608528,0.6783808597527251,0.5955597203206815,1.561489294951883,4.691414245710917,3.4610871060963264,0.3560047944215185,0.30201261196821394,4.0958772215712225,-2.8748237246851227,-0.04442971887569269,-0.3990607268782261,-0.3362526191930691,-0.45348711762360444,0.8464227184464144,-0.12706480449825341,-2.004248539474007,0.3049085366093611,-0.4292604096333221
STIP1,1.0,1.6988502862057129,0.2540200702862011,0.591285284680177,0.8288002831995781,5.7653814941393655,1.1879360180044145,0.8948646623874281,0.5887844769248572,2.009494155682605,-3.08973876805122,-0.03921078618746643,-0.0696031198221016,-0.08197815104069643,-0.06258071617616867,-0.002419530118985208,0.009965726984999694,-0.02489607751845868,0.01279325342713039,-0.027277075999445285
MAP2K4,1.0,0.7146048470943505,0.5376918654283095,0.5909634281990915,0.8718593168700076,3.66306020587941,0.25034096790510013,0.7563667554938622,0.7152535304222695,0.2668011639520442,-2.982973905728891,0.3676203472251623,0.532666030833424,-0.1636371587196504,-0.15868336568400226,0.6089224749336121,0.14508765417747732,-0.24468157189799047,0.3755836975192666,-0.3818607548761174
GATAD1,1.0,1.1180774797232855,0.5585248159881441,0.5906418100698348,0.8260274671820379,6.610479534153622,0.6917771807789781,0.2023516660875415,2.3573080046474373,0.21004780659684852,-3.1048404485915535,-0.01909189015877741,-0.052201262349461076,-0.00401424395085086,0.029072405544590056,-0.09668975157316304,0.025175446318973844,0.031169225839177698,-0.013756962373183317,0.0022699065385819116
MAPKAPK2,2.0,2.269791110196933,0.6021294840046293,0.5724814336356441,0.41913202209096984,3.3757179041643317,0.692268693838393,0.29961649840370685,0.38837226853171275,3.276564609207273,-3.0481025511120956,-0.025000462156678546,0.2632484329131383,0.041660945887507704,0.029289774032592645,0.1600475862412191,-0.03548398482637634,-0.2708546534822772,0.0661101978422889,-0.11629022903070332
HDLBP,1.0,1.2433970158609435,0.225191169689294,0.5709910154191096,0.8219443884687699,4.146593849083456,0.6665325730946289,2.9539733302974587,0.937267636794606,0.5999979031484314,-3.104773646483753,0.0065604920252052955,-0.06182761955704176,-0.024811988991095237,0.03855393621304287,-0.11143516348179994,0.03362229924465605,0.0548815936901368,0.01466610061435664,0.0038079706828982474
TSEN54,1.0,0.3120148949088745,1.6701954778359305,0.5687649347549502,1.6927607637983613,5.7653814941393655,2.433456451547036,0.7043669362652396,1.235420407879949,0.8044878297128429,-3.1037368392987923,-0.07154791983818264,-0.13316077197804338,-0.020179982348973054,0.11519128817863475,0.008532908529623354,-0.036698248408822645,0.09670326636386309,-0.01887402476681092,-0.08505084019695108
NEMF,1.0,0.8583460218198584,0.24132272024597057,0.560020294776361,1.0477016845193259,4.041116127647471,0.26076794662341196,1.5117313845045404,0.3259384028296847,0.9370906042935647,-3.1058492061979686,-0.0062838122763157955,-0.0780968853485201,-0.029607720806247892,0.012966821298099526,-0.07842745116352966,0.04196304568106373,0.04861470082096685,-0.020233564847921954,-0.011056459333323342
YTHDF3,1.0,0.6805874101700166,0.3579808846555744,0.5589178640374014,0.38705728411301016,5.569102950972742,0.5869518306821252,0.8912997031055352,0.19687077752073168,0.9324286360628369,-3.1065165872409573,-0.007216766734432769,-0.08519659575554667,-0.02319613869866788,0.02755846474163492,-0.09101755097189923,0.03654380623706146,0.04582348571307918,-0.019563633560210937,-0.016541413278548023
WDR73,1.0,1.4280419758816836,0.843875053177397,0.5577240992934123,0.6146797757990887,4.210814280570309,1.222536927497408,1.2638107335180195,0.4736736482335116,0.28763723907831146,-3.1057863588357137,-0.01008667853965234,-0.05886585112852701,-0.0182710203233554,0.005246463319957408,-0.07343313930769392,0.04457652982624771,0.03838379638841138,-0.016322203374126865,-0.011558595237690764
HIVEP1,1.0,0.291897135409442,0.2641297510384452,0.5573007873698097,0.2984320149440727,6.610479534153622,0.6324949905818876,1.5717841884386745,0.5806060600725779,0.3948984971608865,-3.085144574942442,-0.10407643441259905,0.10379302958201582,0.08571329969626315,0.01343384852542788,-0.10365391050811167,-0.033059729288921966,-0.035603555447821136,0.03597421711440305,0.0696279264340654
MAPK14,2.0,1.7610792899132812,0.8559865342138013,0.5556740972119468,0.16481693015095625,6.610479534153622,0.28804943527131327,0.9082275585803171,0.20856200283000736,10.40758724728879,-2.749042712960368,0.5228353284206422,1.4608519530981197,0.7714793535520418,-0.09140394612157915,0.7615471547347025,-0.45251726197221387,-0.815725777047769,0.26316995606400534,-0.07840076833402773
ACSL3,1.0,0.7813512688035588,0.417028070895194,0.544226590772653,1.1358272308078445,6.610479534153622,0.8769981866939759,1.571168948613432,0.9097772283134249,0.9749180773143618,-3.0839134925853906,-0.027267247273346968,0.03533905208474999,0.03338027107954702,-0.003877545871305425,-0.16545553116588188,-0.03098419449298396,-0.029370699150031356,0.011114192257047276,0.0856388393602625
FZR1,1.0,1.8909077410822541,1.8468866684893908,0.5428753736965913,0.38325149679970005,6.610479534153622,1.1904200860911345,1.8619816603857369,1.0526005916735854,1.9928829224327451,-3.0059049146990904,-0.5156534571780438,0.2854962504108566,-0.0833679921379353,-0.9437908832510302,0.5344467210960069,0.5397369803840444,0.09788655587756323,0.05649442880559457,-0.15788470811046326
LARP4,1.0,1.225138906203529,1.8208505196388514,0.5329249164847936,0.18823067742272362,3.2290081533274377,0.4227150563142935,2.1949615479349722,0.16822617766198159,0.28204536479649533,-3.104091204849111,-0.03538916927551312,-0.0994003185938833,-0.027648182665130628,0.04848005144902312,-0.05679766775643859,0.04680378958300917,-0.02427136168529879,-0.0011428468855609868,0.009693753395916114
IPO8,1.0,0.9095654526366123,0.3718461635238955,0.532199574883827,0.761401965735636,3.2550345769135944,0.2893242525658142,0.36841419527302327,0.6209847133065168,1.1056440725285888,-3.077569044496546,-0.2792257248386889,-0.2062379410527622,-0.11644368635200794,0.041092339466563495,0.2360982416851797,-0.3080480656955416,-0.05650511210466414,0.02617510429629632,-0.294511853695075
SNTB2,1.0,0.2656343087033016,0.27864286997754306,0.5272727970871829,0.9860678792887962,4.000891217498269,0.6623411089738578,0.6610457476223927,0.4090356263428507,0.9356413960475823,-3.1016571050837087,0.03275510637202178,-0.07408724646794272,-0.05186978172768754,0.03873865849615115,-0.11801292869966855,0.03164171482526846,0.07110838940843069,0.10486569312071557,-0.051969677422857276
EIF2B3,1.0,2.8517282655365266,0.7295773916672227,0.5268489168692609,0.8547725073476062,6.1333641834230015,1.330292708923233,1.9643701722095614,0.23500240071511946,2.014969790870925,-3.0888370988739124,-0.050289701795580746,-0.1298934537030591,-0.05070258115763555,0.050125829273919335,-0.09462468727960707,0.11073460404469297,-0.12278320692940728,0.05028638978253511,0.07226535009430908
HTRA4,1.0,0.5379126536837694,0.5978590327075324,0.5262503429865224,0.3472992900692486,4.031848736225888,0.42337075155237247,1.5019514806463876,0.15433154771268115,0.48728863693176044,-3.105784777503067,0.0019195109972799569,-0.07565426092756222,-0.02340439678556682,0.03268291808343193,-0.11392326544368064,0.046272632224253075,0.05511941859678668,0.0082701547364923,-0.018963038433512405
PSME4,3.0,2.165372897858361,0.8705679258444257,0.5254195476576204,0.48347784683760386,3.2429457709130562,0.6042718301353556,3.1947438837370052,0.8161040846143897,5.979405646588148,-2.9712593386570054,-0.46012955732424593,0.473155265291024,-0.10988710573751603,-1.1372352244090485,0.8534950193135181,0.9933619395761166,0.19674297774591748,0.08614247599173515,-0.2932127749099797
HDAC8,1.0,1.200358448459887,0.8506269095086149,0.5252302903841315,0.6048833772528259,4.161780778092374,0.32416668781993646,0.8250974378216738,0.8264058612453672,0.45512026651158377,-3.0429946131994416,-0.38204726636965375,0.2782535325174999,0.3081747003375014,-0.16588124986759037,-0.14723323236741515,-0.1475552949711892,-0.06554709921109296,0.09134414817488709,0.3947191170707364
TRIM28,2.0,1.0145885021812409,0.6194269969331128,0.5224012839058824,0.7178085437244437,5.911509529817604,0.8120846453500102,4.5067511299425815,1.4507269212813994,2.1375631525135557,-2.9345536595543287,-0.8333102735393848,1.0406915498536635,0.5123990418126685,-0.13225122468084885,-0.14793536100757432,-0.23918676015436127,-0.3666198114887968,-0.3333404087470772,0.07678263922459165
SAE1,3.0,0.41096305771373925,0.6778013864481082,0.5186290431674513,1.1213575838947953,6.1333641834230015,3.3723167328017505,0.5960220363306452,2.9431713473621883,4.321943938309921,-3.091883645432288,-0.13606940956412888,-0.01135501574815044,0.0036394048330493107,-0.09571373364178941,0.016016608225979004,0.138067278220259,0.09751763174017125,-0.03735975140391502,0.006153892606903642
ZMIZ1,1.0,0.6212036463123778,0.27671676643066817,0.5165410849057865,0.34738626009428475,5.179122329987414,0.783253666390025,1.133919517067324,0.9464222128747174,0.4275497523731132,-3.0341139479909893,-0.29748883917691116,0.5984536080500161,0.2959525529231393,0.0736360670555518,-0.30521528669462056,-0.2042439739858148,-0.3574649099859528,-0.33936764710300166,-0.2359780911909832
IST1,3.0,0.31204279871609625,2.7271840664569043,0.5156716832602067,0.7237910333951417,3.483054982863198,3.156231693889484,4.22494323892069,2.258249787019115,1.2591432307318688,-3.0891599974710084,-0.006392335202833459,-0.121115925978472,-0.14566336536585714,-0.13767270132877688,-0.06288935975763404,0.05446442815639396,0.06328957936637605,-0.09099974007291597,0.10247503564185968
BIRC6,1.0,2.2598048630849696,0.8402824538197843,0.5146619436906473,2.213362133740013,4.27403122745332,0.580391165091897,0.38304162172583195,0.7269292463775343,0.3805927229183052,-3.0753339189092226,-0.10249043595530175,0.04160709131409226,-0.03983407326726811,-0.13687353442195296,0.027374979591241005,0.0026985252728627604,-0.0546867040718403,0.05295266333119253,9.333885203946753E-4
ACTR3,2.0,2.5725476472522377,2.4306846245830216,0.5110687375777472,0.9384721291094921,3.8418486746072973,0.9238330606550674,6.610550387319927,1.3504023071374487,0.8630001170548122,-2.952153222309896,0.8487386349836895,0.46148044666405197,-0.7563622271415025,0.3111794219874229,0.727344729875036,-0.14499778907807956,0.4190957637965534,-0.5687986097209574,1.1462676725538294
CSNK1A1,3.0,1.3952365062926053,0.2467617561167937,0.5097605147537128,0.7153211687583289,6.610479534153622,0.9009066402269004,3.4482817006902975,0.3662589334634718,4.4849641980044215,-2.953102538525104,0.2162546064325473,0.13391365692108562,0.45453423532177284,-0.9884574749808717,0.9139655444497502,0.5003001183627014,-0.1445510254734909,0.37928690395971765,-0.08299084474530388
EIF2B5,2.0,1.4607896560790474,0.6280644161970368,0.509227104094449,0.436068241681881,4.431504932806754,1.9362539383865567,1.0318861250432938,0.5338295888421173,4.4360267246946234,-3.0964317704248234,-0.04872079240786891,-0.12066304723696933,-0.027607953856288225,0.059961641394088,-0.06423346482892867,0.10946895382767932,-0.13068219630289304,0.018014628802971056,0.06255473832856329
TADA1,2.0,0.8896689949455675,1.633017024022149,0.5081622442041167,1.4438060864271534,6.610479534153622,0.41812995252010876,6.610550387319927,0.4319039279814001,1.7203155697113592,-3.0891290949456063,-0.18209852024139586,0.025542893171750066,0.09469638366473859,0.06269871897994939,-0.08956844084378773,-0.07051275360039985,0.11836802535056391,-0.01703533477793381,0.10881855947607001
ARNT,1.0,3.051668438898643,0.257447678453625,0.49083781649102964,0.5047749098937795,6.610479534153622,0.843390281834301,0.20822516634835758,1.6583874412879982,0.4091500133544921,-2.9672417966868343,-0.3124090081732591,0.9041393513025184,0.47824568388208105,-0.10166125631966819,-0.22554107468787338,-0.14291324386685123,-0.29600952584446827,0.1304819506905939,0.3120537791637777
ASCC3,3.0,2.2367560894103513,0.8557683819094531,0.48863810534181545,0.9275295176961069,6.610479534153622,0.9858576384549943,5.434459128264247,5.3726034161111516,1.6831408371945795,-3.1041127783841693,-0.018907277523604493,-0.06946261216206874,-0.011452174925143737,0.03496186047318041,-0.09223855611937094,0.03612268108400248,0.023754333331687163,-0.013020145596277125,0.014844514441643883
PEX19,1.0,0.9691096971914114,0.664983639096413,0.48766253766706436,0.4172777371750813,3.1780020090028054,0.4510090063531987,2.7686323685982885,0.8666207880764811,0.2121822800265067,-3.0847595431083623,-0.0297401461717057,-0.1086416827764942,-0.0782651957630793,-0.03345158450643991,-0.19213980609899,0.17342712309078237,0.0737711523597698,0.056382591371589665,-0.005306246815085375
TNFRSF1A,1.0,0.6760381802515912,0.18724702785403835,0.4865559863785527,0.8481094312649113,5.331735255325439,0.34046409284578355,1.0547185661883933,0.3923734375387431,0.571024528665654,-2.9446298667989272,-0.0732161644257525,0.8806790043106408,-0.05273925520684818,-0.24442458406699294,0.31496364518690945,0.2660004658745854,-0.4686307111573265,-0.06806891156952997,-0.41673393789831437
EIF4ENIF1,1.0,1.4643898796695205,0.3536256852343434,0.48294933117177724,0.6516172435820846,3.3242583091957543,0.3431259383828394,0.7735805513513974,0.6000495256136887,0.7068916266173049,-3.077526290227498,-0.21174625234742667,-0.05956212784146734,0.012099976449771593,0.14270666300163493,0.034009940016537864,-0.028344763662125277,-0.16120627846862415,0.09811834285467082,-0.014269694170746153
PDHB,1.0,1.0709348136774333,0.2642175219547334,0.4812492368051999,0.9170710849848697,5.911509529817604,0.9321111933146012,0.39267367569926875,0.15134295956566785,0.24230504332054914,-3.09033458722847,-0.030099591525505454,0.0075034081693656895,0.03340397445645097,0.028272189476248606,-0.16433469098156953,0.008287766534484705,0.017285600885234776,0.01639039131410003,0.017113800591610044
FDX1,1.0,1.0184969719619434,0.7839661221813264,0.47798636180597776,0.6000149438975496,3.366208468726211,0.4016363398279733,0.8169865369180705,0.8562047961542335,0.41807597766238497,-3.0946022157297812,-0.002276832233641208,-0.06460473415897511,0.042125144728958785,0.010152042015948158,-0.14934969683313576,0.024674311123763303,0.02719517396329298,-0.006649379614597417,-0.0169008739753145
SKIV2L,1.0,0.6851190398945938,0.5766230380809403,0.472989119756427,0.7539694488094156,3.782463417220863,0.14524471103274547,0.39130284960345146,0.46994124617853916,1.391353834626698,-3.0970474345792254,-0.1047381315721519,-0.20320953643472545,-0.03984550388920533,0.1970282749600976,-0.04426285394319951,0.15838368466663497,-0.18362022982430376,0.009655383682949872,0.09575723072216875
TAF1,2.0,0.35632305153358107,0.5561427097976823,0.4713274983987061,0.8125638902262918,4.5574104952924195,0.590371158362452,0.7178312216953583,1.3672795787663885,4.0005963373423,-2.849920622902111,-1.201883210030849,0.7199756990659736,0.263887095606795,-0.07216797938803121,0.502210240507389,-0.3060362163178587,-0.13928179428744564,0.007351855683407713,0.28940150151563443
EXOSC8,1.0,1.0346426236931425,0.638385472975154,0.4689683810732542,1.6883944599455323,4.134819008610295,0.6189029776482011,1.4931568636606491,1.2871819997921499,0.7102195793967562,-3.07050506080957,-0.3215974908022793,-0.4340496931077997,-0.07697567697098145,0.5228893625771676,0.07656139781700821,0.3748876353924815,-0.744586942678843,0.06233447873737294,0.22613987982852835
MRPL4,2.0,1.8475303102258593,0.11054141943778348,0.4672710935716261,0.35267572229467326,3.5404567417195874,5.496672448197219,0.3399412758960849,0.3646871897417638,0.4842682277802525,-3.0944817443177457,-0.02778857476852753,-0.22602223925732137,-0.05022604556768997,0.11288069093290719,-0.3301100210690203,0.18296027498934833,0.14856069389201235,-0.1143493245100909,-0.09583481400646376
SS18,1.0,0.9451914587191499,0.9441631489815955,0.46639315232922196,0.4982699491537797,4.425795049213816,0.09524659757467856,0.5987545920945128,1.319184217634301,2.5818311722076865,-3.0920367732433505,-0.06395516319678382,0.04870758467580453,0.04721706892210682,0.04851643913120776,-0.09149004242322475,-0.05214199040296911,0.016117516158204635,0.041024529430320894,0.03303836728380965
UPF2,2.0,1.996456956710766,0.5792358625282086,0.46613900802498415,0.7325701191859949,6.610479534153622,0.7251266166296269,2.142896775052812,1.0317085568214064,7.261156642182026,-3.059403846515684,-0.42249952712550765,-0.6580513167974315,-0.17658900236872568,0.6189048490728929,0.35315630189421826,0.574497569176424,-1.1177176894112266,0.2270880362973196,0.3750696587367319
OTULIN,2.0,0.5438952594903237,0.37685412536206037,0.465872316471316,0.5663901566762818,5.911509529817604,0.6300609209707614,3.2124403504644894,0.36342184396574234,0.7357861395628114,-3.09839870889837,-0.03442436835917917,-0.024712637586104886,-0.03470041235892916,-0.04431492186572891,-0.013945321190011026,0.15109477900637677,0.06206454734987108,-0.041253253129590974,-0.014641681928286018
EXOSC2,2.0,0.07059190521100196,0.7680464308010189,0.4643768018506883,0.4894952041072185,4.701998888592482,1.5496584984281039,4.146660807368872,0.37012169742482265,1.1106503028759327,-3.072567553293994,-0.3059787714490995,-0.43715142038938687,-0.08096223254830434,0.49500631143823365,0.07796427145580843,0.3786079972639844,-0.7251267267044222,0.10172819505507082,0.28190505875431665
SETD2,1.0,1.253569338400956,0.6016606240853872,0.460560049621562,0.9122540652152662,3.6304872905742647,1.0864722406331409,2.611721136540361,1.7079212278833424,0.5570569871580529,-3.092264475311063,-0.09287531855818372,0.028520896760294043,0.035209507589435425,0.09113857132905596,-0.13775501740828924,0.0077379147495320304,-0.05460694248451681,-0.18297692484452535,-0.20394207862191446
SENP1,1.0,0.9083749647523011,0.28919744755399235,0.4575854182533598,0.6115080381641996,6.610479534153622,0.2174987104773189,1.7713686950102963,2.0949870945714593,1.751674461036894,-3.0925788659424436,-0.11913941681749898,0.047483161235191834,0.06295275427189956,0.011176607564444605,-0.11675783234680501,-0.03825958805109736,0.002972825661856367,-0.03712412107665051,0.04045021300910106
BRD4,1.0,2.583017919678778,0.4613383103615962,0.45668952925282696,1.0132372203514712,3.4791890684635267,1.7383327712258152,0.5572537781710948,1.0554679790080188,1.8031207729710812,-3.0813645345616667,-0.09684201200295066,0.07250777829573248,0.015636931962536797,0.08164767105153034,0.024820578599210292,-0.06353845330269789,0.069958694377133,-0.029389395755618355,0.07791819072355508
GLCCI1,1.0,1.8452756479278272,0.7750527812229133,0.4538029355139397,0.575183675720647,3.3959036064125083,0.15021831337608943,1.0397766457589697,0.5330434547269224,0.6939001886796143,-3.1059414613886367,-0.003091453394148022,-0.08073232901278557,-0.03358837128344547,0.006092617704668531,-0.07903876769561582,0.050040604481553765,0.049871027230268976,-0.025376282771026683,0.0044304376119296135
RBM27,1.0,0.8374293136086586,0.5478914159958824,0.45253297757361455,1.1044614365815626,4.0906579616386916,0.9545596601852258,0.42035357066818635,0.7911825612254026,0.8113704219348683,-3.1067410388028875,-0.01906124733920408,-0.0903289824445311,-0.02016725658225257,0.04978175378934112,-0.060402804411760054,0.019549224719798988,0.057233036912225414,-0.017798616689860644,-0.027700756591051343
EDC4,1.0,2.7308362765962007,2.078854779333339,0.44615336827341195,0.26863690095598663,4.000891217498269,0.4429261056339875,1.4837555752487914,0.6151987210379177,1.8560043071688572,-3.0962941568365054,-0.1498469971375883,-0.18319783069261592,-0.017204128368394356,0.19198408208118986,0.06661890934745072,-0.007021459131913234,0.03282143650775652,-0.0031593879796566553,-0.040903320345242904
KLB,1.0,0.8185939103589536,0.5439225800627461,0.4457047106458615,0.24770564971414147,4.2248849228332,0.34640161815671017,1.597240110099772,0.20463449197215478,0.6019895327937979,-3.0567270974181353,0.2693959925882699,0.3168585103224602,-0.24545333573327258,0.1331612518852051,0.3480517047129146,0.16421674494339764,-0.05471002647751785,-0.1631183345695235,-0.032744887251165165
FXN,2.0,1.0658024538655118,0.900492006272035,0.43593787096574277,0.7897082397462775,4.117725979333638,0.5547228081303671,4.712915223566323,0.7371693651443403,1.0098189860867721,-3.097199099479108,-0.011082566102586223,-0.10625772078697818,-0.03786691406893829,-0.01180594093163634,-0.1495695990395781,0.06837416460578301,0.06330027872232495,-0.024631751284335892,-0.025822380757824726
GTF3C2,1.0,0.7675070680689482,2.6756969625131655,0.43438827509794137,1.2579507890851682,4.18888097454324,0.902187592634711,0.4081788209532594,0.7467831874978705,1.0289027422872385,-3.0870653207412744,-0.22419929501489347,-0.03849670677016871,0.09545326257510858,0.1777398186445809,0.0187838042812896,-0.12738341710998088,0.24495042333623324,-0.03161995502521461,0.05582489087587883
CCNE1,1.0,0.8676216685445871,0.7353710417387773,0.4319039279814001,0.4618034216505458,4.382601213927028,1.0517680279651744,1.4092473061222208,0.36250026381747574,1.1432910782330437,-2.991225234153461,-0.4994953407988322,0.3409603586519956,-0.038786683277626154,-0.9349499039781606,0.5663124739988259,0.5224104005122137,0.1362800861912645,0.018501461173908322,-0.04308133359175884
STAU1,1.0,0.9713538062399752,0.5759681910299949,0.4311297424964153,1.828332041125213,4.217792620113402,0.919589992844363,0.3693077638465574,0.3921269685151947,0.30823952296542656,-3.092795655597233,-0.07298188781778206,-0.1109137939632982,-0.039108116631714644,0.09785306471894777,0.022073690829338154,0.022115570120474725,-0.051712584878063794,0.03799694477582305,-0.051001945110380684
MRGBP,2.0,1.3309690121845639,2.7385705844405535,0.4264438206681701,0.5198061493126627,4.003033257618012,0.6558829321696897,0.46658385820410964,0.34632448566704754,7.851039759454149,-3.0790306200892044,-0.21328940912832356,0.09470445774221921,0.07409602657961284,-0.055810635115351004,-0.10889755821116506,-0.059337840852855664,0.07487544770860508,0.06016727766982507,0.1613383883743159
CYLD,2.0,0.45322525100163896,1.90107952127767,0.42601505948784624,0.41664250509749257,6.1333641834230015,0.803602715562657,6.610550387319927,0.944621668625,2.375576678180229,-3.044596042560728,-0.06862066926197581,0.31091037077691347,-0.12441540321030672,-0.17224103977178118,0.14381183922573312,0.3168721109787644,-0.23494467328847624,-0.21942747870698284,-0.44858349261036
EXOC1,2.0,1.0959727836505642,0.8241404264562969,0.423693210411908,0.4333150834789807,6.610479534153622,2.5936301645307327,3.7929853413170997,2.053582126183127,0.5709962684429437,-3.0537050244001076,0.24577357263552513,-0.20037624338001667,-0.4332585666247492,-0.25107977572810564,-0.031861739579570225,-0.22376793703807296,0.10703719339820796,0.03862937033978853,0.27557826010728104
LIPT1,1.0,1.631522469077721,0.7478511451814928,0.4210744105412318,0.5663421533070119,5.911509529817604,0.20871647357035308,1.4664567116499614,0.18946506020948298,0.1526686559665409,-3.097862701319614,-0.02469982027923491,-0.06793770441780354,5.794548250581254E-4,0.037949321741882105,-0.15971778332887707,0.031844589129392156,0.05770305707266655,-0.00960054432883215,-0.010280158392392253
ACE2,2.0,0.7132654248412962,0.6737460891577078,0.4191092220866649,0.4709162954972905,6.610479534153622,0.4515614424144492,0.2877207849826339,6.651344726754235,0.6108358338670702,-3.09601992184457,0.05495499601127151,-0.03759609360185228,0.017290707927158984,0.04329198659770583,-0.09771283981707102,0.027290093078782815,0.027154493543528075,0.06167808815881819,0.013578955155418314
CYFIP1,1.0,1.4902608932259438,0.7125565988705502,0.4143700978027784,0.6837150623656876,3.5216499841723254,0.5714440797483246,2.147209036001077,0.14926189276880258,0.7000526244722999,-3.059436942807457,0.20474965156082534,0.08178960945045503,-0.3425496674388212,0.1465997629881034,0.1977362471530592,-0.047153899570664605,0.08248488994504921,0.11261194425522257,0.2428306065764325
BECN1,2.0,2.5555169003366855,1.1249503179489027,0.41404321734573185,0.31868638624196,6.610479534153622,0.36832291112361304,6.610550387319927,0.628304250882291,2.992770949600354,-2.9795616499012616,-0.008004126042497913,0.19839191656853505,-0.2772349991929155,-0.4944977499933079,0.21285152039129812,-0.06014643651094266,-0.2649137953939665,-6.369558209580401E-4,-0.15261145189153338
WAC,1.0,1.431815268570347,1.2591953447231452,0.41297412190721083,1.5271119662303636,4.527697091425012,0.23651210788074367,0.6821037335070438,0.6451235774837663,0.6931238571252933,-3.0699295400601416,-0.3007077871939882,0.0031840593063750815,0.055913060088524445,-0.06887073420199073,0.08897998180990291,0.15463134489742492,0.13208498114574585,-0.02986052474420081,0.27120901702669914
