,pathogen-count,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
ACTR3,2.0,-2.952153222309896,0.8487386349836895,0.46148044666405197,-0.7563622271415025,0.3111794219874229,0.727344729875036,-0.14499778907807956,0.4190957637965534,-0.5687986097209574,1.1462676725538294
CSNK1A1,3.0,-2.953102538525104,0.2162546064325473,0.13391365692108562,0.45453423532177284,-0.9884574749808717,0.9139655444497502,0.5003001183627014,-0.1445510254734909,0.37928690395971765,-0.08299084474530388
EIF2B5,2.0,-3.0964317704248234,-0.04872079240786891,-0.12066304723696933,-0.027607953856288225,0.059961641394088,-0.06423346482892867,0.10946895382767932,-0.13068219630289304,0.018014628802971056,0.06255473832856329
TADA1,2.0,-3.0891290949456063,-0.18209852024139586,0.025542893171750066,0.09469638366473859,0.06269871897994939,-0.08956844084378773,-0.07051275360039985,0.11836802535056391,-0.01703533477793381,0.10881855947607001
ARNT,1.0,-2.9672417966868343,-0.3124090081732591,0.9041393513025184,0.47824568388208105,-0.10166125631966819,-0.22554107468787338,-0.14291324386685123,-0.29600952584446827,0.1304819506905939,0.3120537791637777
ASCC3,3.0,-3.1041127783841693,-0.018907277523604493,-0.06946261216206874,-0.011452174925143737,0.03496186047318041,-0.09223855611937094,0.03612268108400248,0.023754333331687163,-0.013020145596277125,0.014844514441643883
PEX19,1.0,-3.0847595431083623,-0.0297401461717057,-0.1086416827764942,-0.0782651957630793,-0.03345158450643991,-0.19213980609899,0.17342712309078237,0.0737711523597698,0.056382591371589665,-0.005306246815085375
TNFRSF1A,1.0,-2.9446298667989272,-0.0732161644257525,0.8806790043106408,-0.05273925520684818,-0.24442458406699294,0.31496364518690945,0.2660004658745854,-0.4686307111573265,-0.06806891156952997,-0.41673393789831437
EIF4ENIF1,1.0,-3.077526290227498,-0.21174625234742667,-0.05956212784146734,0.012099976449771593,0.14270666300163493,0.034009940016537864,-0.028344763662125277,-0.16120627846862415,0.09811834285467082,-0.014269694170746153
PDHB,1.0,-3.09033458722847,-0.030099591525505454,0.0075034081693656895,0.03340397445645097,0.028272189476248606,-0.16433469098156953,0.008287766534484705,0.017285600885234776,0.01639039131410003,0.017113800591610044
FDX1,1.0,-3.0946022157297812,-0.002276832233641208,-0.06460473415897511,0.042125144728958785,0.010152042015948158,-0.14934969683313576,0.024674311123763303,0.02719517396329298,-0.006649379614597417,-0.0169008739753145
SKIV2L,1.0,-3.0970474345792254,-0.1047381315721519,-0.20320953643472545,-0.03984550388920533,0.1970282749600976,-0.04426285394319951,0.15838368466663497,-0.18362022982430376,0.009655383682949872,0.09575723072216875
TAF1,2.0,-2.849920622902111,-1.201883210030849,0.7199756990659736,0.263887095606795,-0.07216797938803121,0.502210240507389,-0.3060362163178587,-0.13928179428744564,0.007351855683407713,0.28940150151563443
EXOSC8,1.0,-3.07050506080957,-0.3215974908022793,-0.4340496931077997,-0.07697567697098145,0.5228893625771676,0.07656139781700821,0.3748876353924815,-0.744586942678843,0.06233447873737294,0.22613987982852835
MRPL4,2.0,-3.0944817443177457,-0.02778857476852753,-0.22602223925732137,-0.05022604556768997,0.11288069093290719,-0.3301100210690203,0.18296027498934833,0.14856069389201235,-0.1143493245100909,-0.09583481400646376
SS18,1.0,-3.0920367732433505,-0.06395516319678382,0.04870758467580453,0.04721706892210682,0.04851643913120776,-0.09149004242322475,-0.05214199040296911,0.016117516158204635,0.041024529430320894,0.03303836728380965
UPF2,2.0,-3.059403846515684,-0.42249952712550765,-0.6580513167974315,-0.17658900236872568,0.6189048490728929,0.35315630189421826,0.574497569176424,-1.1177176894112266,0.2270880362973196,0.3750696587367319
OTULIN,2.0,-3.09839870889837,-0.03442436835917917,-0.024712637586104886,-0.03470041235892916,-0.04431492186572891,-0.013945321190011026,0.15109477900637677,0.06206454734987108,-0.041253253129590974,-0.014641681928286018
EXOSC2,2.0,-3.072567553293994,-0.3059787714490995,-0.43715142038938687,-0.08096223254830434,0.49500631143823365,0.07796427145580843,0.3786079972639844,-0.7251267267044222,0.10172819505507082,0.28190505875431665
SETD2,1.0,-3.092264475311063,-0.09287531855818372,0.028520896760294043,0.035209507589435425,0.09113857132905596,-0.13775501740828924,0.0077379147495320304,-0.05460694248451681,-0.18297692484452535,-0.20394207862191446
SENP1,1.0,-3.0925788659424436,-0.11913941681749898,0.047483161235191834,0.06295275427189956,0.011176607564444605,-0.11675783234680501,-0.03825958805109736,0.002972825661856367,-0.03712412107665051,0.04045021300910106
BRD4,1.0,-3.0813645345616667,-0.09684201200295066,0.07250777829573248,0.015636931962536797,0.08164767105153034,0.024820578599210292,-0.06353845330269789,0.069958694377133,-0.029389395755618355,0.07791819072355508
GLCCI1,1.0,-3.1059414613886367,-0.003091453394148022,-0.08073232901278557,-0.03358837128344547,0.006092617704668531,-0.07903876769561582,0.050040604481553765,0.049871027230268976,-0.025376282771026683,0.0044304376119296135
RBM27,1.0,-3.1067410388028875,-0.01906124733920408,-0.0903289824445311,-0.02016725658225257,0.04978175378934112,-0.060402804411760054,0.019549224719798988,0.057233036912225414,-0.017798616689860644,-0.027700756591051343
EDC4,1.0,-3.0962941568365054,-0.1498469971375883,-0.18319783069261592,-0.017204128368394356,0.19198408208118986,0.06661890934745072,-0.007021459131913234,0.03282143650775652,-0.0031593879796566553,-0.040903320345242904
KLB,1.0,-3.0567270974181353,0.2693959925882699,0.3168585103224602,-0.24545333573327258,0.1331612518852051,0.3480517047129146,0.16421674494339764,-0.05471002647751785,-0.1631183345695235,-0.032744887251165165
FXN,2.0,-3.097199099479108,-0.011082566102586223,-0.10625772078697818,-0.03786691406893829,-0.01180594093163634,-0.1495695990395781,0.06837416460578301,0.06330027872232495,-0.024631751284335892,-0.025822380757824726
GTF3C2,1.0,-3.0870653207412744,-0.22419929501489347,-0.03849670677016871,0.09545326257510858,0.1777398186445809,0.0187838042812896,-0.12738341710998088,0.24495042333623324,-0.03161995502521461,0.05582489087587883
CCNE1,1.0,-2.991225234153461,-0.4994953407988322,0.3409603586519956,-0.038786683277626154,-0.9349499039781606,0.5663124739988259,0.5224104005122137,0.1362800861912645,0.018501461173908322,-0.04308133359175884
STAU1,1.0,-3.092795655597233,-0.07298188781778206,-0.1109137939632982,-0.039108116631714644,0.09785306471894777,0.022073690829338154,0.022115570120474725,-0.051712584878063794,0.03799694477582305,-0.051001945110380684
MRGBP,2.0,-3.0790306200892044,-0.21328940912832356,0.09470445774221921,0.07409602657961284,-0.055810635115351004,-0.10889755821116506,-0.059337840852855664,0.07487544770860508,0.06016727766982507,0.1613383883743159
CYLD,2.0,-3.044596042560728,-0.06862066926197581,0.31091037077691347,-0.12441540321030672,-0.17224103977178118,0.14381183922573312,0.3168721109787644,-0.23494467328847624,-0.21942747870698284,-0.44858349261036
EXOC1,2.0,-3.0537050244001076,0.24577357263552513,-0.20037624338001667,-0.4332585666247492,-0.25107977572810564,-0.031861739579570225,-0.22376793703807296,0.10703719339820796,0.03862937033978853,0.27557826010728104
LIPT1,1.0,-3.097862701319614,-0.02469982027923491,-0.06793770441780354,5.794548250581254E-4,0.037949321741882105,-0.15971778332887707,0.031844589129392156,0.05770305707266655,-0.00960054432883215,-0.010280158392392253
ACE2,2.0,-3.09601992184457,0.05495499601127151,-0.03759609360185228,0.017290707927158984,0.04329198659770583,-0.09771283981707102,0.027290093078782815,0.027154493543528075,0.06167808815881819,0.013578955155418314
CYFIP1,1.0,-3.059436942807457,0.20474965156082534,0.08178960945045503,-0.3425496674388212,0.1465997629881034,0.1977362471530592,-0.047153899570664605,0.08248488994504921,0.11261194425522257,0.2428306065764325
BECN1,2.0,-2.9795616499012616,-0.008004126042497913,0.19839191656853505,-0.2772349991929155,-0.4944977499933079,0.21285152039129812,-0.06014643651094266,-0.2649137953939665,-6.369558209580401E-4,-0.15261145189153338
WAC,1.0,-3.0699295400601416,-0.3007077871939882,0.0031840593063750815,0.055913060088524445,-0.06887073420199073,0.08897998180990291,0.15463134489742492,0.13208498114574585,-0.02986052474420081,0.27120901702669914
MAP2K7,2.0,-2.9763289959343213,0.23200349287362843,0.5458467829852136,-0.07108276338428901,-0.1959406987376019,0.48016457797325723,0.1374342565993748,-0.2661558931359479,0.25447055100965,-0.20029909741594396
SMG5,1.0,-3.038031969892139,-0.36301817823097565,-0.6320600481601202,-0.07945641464466022,0.4587140321175594,0.45212428722560183,0.5367514093466799,-1.2283866189541175,0.2950284406397198,0.33777543998984016
USP24,2.0,-3.1032963246284906,-0.03632867489282108,-0.050600441881782074,-0.006468653683983206,-0.0060281648881125765,-0.06115852229835129,0.056190272249762765,0.06420583592304137,-0.010661720724683325,0.012160817682884241
TAF8,2.0,-3.053878413979274,-0.5896085817957969,-0.0019287582293438848,0.2382595233872159,0.39006722169339814,0.2443727472604367,-0.3582703127979277,0.4458063122465808,-0.040598912879087366,0.10266720494780848
CRKL,1.0,-2.929018587041728,0.7774154593728726,1.167864021397576,-0.6525118308852194,0.5603533520197543,0.47230382263299475,-0.09772563909504046,-0.003648056076344844,0.43692446659945827,-0.2082351368871036
RTN4,2.0,-3.0695362259925014,0.11969666991558861,0.04316660866025448,-0.017915896000165486,-0.002797053179537053,-0.03350241003635492,-0.03602310088907257,-0.009313947009579647,0.10048678697765598,0.029543752471330762
TOM1L2,1.0,-3.100598911662178,0.047107787544462876,-0.02001979426745259,-0.062411875177051046,0.04700112162734967,-0.04189415555277157,0.04146555494955156,0.03757686594872489,-0.02200268848820075,-0.012820432930283367
ZFC3H1,1.0,-3.1040105264840716,-0.044652812859922696,-0.10468048414243805,-0.018847512318607405,0.06592985538522131,-0.057619115148752904,0.03526977249209322,0.0291968562998006,-0.012434792124564088,-0.005574206786772101
CERS2,1.0,-3.1006695269265223,-0.004812774272631466,-0.11517887303586254,-0.04141424508591892,0.007158478707938064,-0.12875206240034776,0.04850458171154178,0.04627183617677275,-0.02727928226204748,-0.017715882220894208
SBNO2,1.0,-3.087301954705898,-0.0804225521551194,0.13520744859761688,0.07517262731410264,0.08140839912029846,-0.23136546103440803,0.003526581471898425,-0.13335460208283043,-0.23140435610851753,-0.22073108892239857
IL6ST,1.0,-2.9803290007104324,0.32135482582493385,0.9159080311519187,-0.1728403055973615,0.4295672815756806,0.2520858931434142,0.04505676990166677,-0.48656413407925614,-0.8997383145799224,-0.8594428969650688
EIF4G1,3.0,-3.013906397591437,-0.6159312424162832,-0.610656756599281,-0.2239276987348691,0.6201965593252604,0.5912630925271906,0.6991543959440958,-1.3186406077936395,0.24996044608784768,0.3965433967965786
ITGB5,2.0,-2.973945580680121,0.6456965070636226,0.7060815488680375,-0.6206306384290063,0.6176412946083658,-0.17763904763626975,-0.017265413819488786,0.40586466905916724,1.8742934184551525,-0.4993704142972611
MTA2,1.0,-3.0045102891827034,-0.6435508980686585,0.6881101020508246,0.5542105831846267,-0.07825791495428173,-0.26304429935491436,-0.4652253278257522,-0.1418026874227215,0.10002640803504798,0.5582261759017936
POLR3H,3.0,-3.0788435618812873,-0.29772068806362895,-0.0065231847009530105,0.14301862723807085,0.226623538752244,0.03745890640492763,-0.1851673126886997,0.28063538858380493,-0.035897231037849746,0.0788545182636146
FBL,3.0,-3.0651715165002646,-0.3838661179834574,-0.4525183698255296,-0.06924718299361318,0.520528749121301,0.08537813871309147,0.4178487353324341,-0.8584658016989808,0.16164707464462094,0.4079292042980667
PPP2R2A,2.0,-2.971978713165022,-0.1039739851832681,-0.3021620193224637,0.043801328050048695,0.39174622819694593,0.609961595409517,0.48468620309734567,-1.6054073507318463,0.24237371016385564,-0.17787117315617432
VPS35,3.0,-3.059717701032874,0.14467759400347463,-0.06638043467636152,-0.20673538954279863,-0.18466643184781623,-0.02687073254279532,-0.0923032646195741,0.00974658705189663,-0.07386891872645396,0.22880496011620166
PDCD10,1.0,-3.0955618958383333,0.02090878251588927,-0.03456809806184824,-0.05841710700229604,-0.02088449171315742,0.003699290848161156,0.028339867562586416,0.013479658944280232,0.035855048548279374,-0.039266928826748086
TAF7,1.0,-3.004031173445278,-0.7523536910570444,0.39886237198976804,0.39482513897466887,0.2403886165397653,0.10246676998159264,-0.43128354165628385,0.2263590077157063,0.07396524019108529,0.2212242742301206
CBLL1,1.0,-3.0834264526727537,-0.07147950629101336,-0.06587729297151707,-0.08026815982063225,-0.026248309241280562,0.05477311885853827,0.2444737666863909,0.02091413092261861,0.04944441704827874,0.04633930747661309
SLC26A8,1.0,-3.100653388918312,0.014475260858482202,-0.08567722291102886,-0.054556551299367366,-0.021008906097033545,-0.08002332506680104,0.03944382525669837,0.053371543198820794,-0.03042561260600262,0.012572442160990242
RALGAPB,1.0,-3.101811523202828,0.029324661722170017,-0.06449298858385893,-0.043921739417327105,8.277435153073316E-5,-0.055385288787243296,0.014654681573304802,0.013599681032483315,0.0034480500910171446,-0.013485280251992752
ZBTB7A,1.0,-2.999880726166749,-0.5233599781112328,0.7878142829304392,0.4975013214506224,0.025327006791642896,-0.3608887847830406,-0.41859179194821805,-0.29136868653040754,0.017861931603582622,0.2723433325477717
ZNF473,1.0,-3.0677494927781574,-0.24190140492466805,0.1263360722727522,0.11699708028718703,0.2610517302785422,-0.22507368359151772,-0.11350088448396069,-0.18813414899509048,-0.4226738724173669,-0.5387692890151377
DYNLL1,1.0,-2.865064221412975,-0.27238982585909727,-0.5784058430007409,-1.2355504309372987,-1.7957832050402929,0.5080330280281811,-1.5798093459206874,-0.7792173942140282,-0.020319200375185406,-0.30726879636099924
IRF2,1.0,-3.0069516137013204,-0.432891359152175,0.7508582126232425,0.4200496249888072,0.06812419710536476,-0.3005185205659086,-0.35199972895025655,-0.2418180461817169,-0.005706599387627287,0.16389635421506976
SH3GL1,1.0,-3.0688498964195685,0.20939075124598397,0.16944928322251115,-0.18756839660149036,0.07664710809026519,0.15890222144973315,0.016365060538116642,0.04253438336391769,-0.018260246100001765,0.10931763173677163
SMAD5,1.0,-2.9662689827065885,-0.505096178522534,0.9546908578403857,0.5327380547099597,-0.09939489186039914,-0.24920685483987595,-0.21633861517373737,-0.27259342950694276,0.5225128222638848,0.32376456273498827
GNG5,1.0,-2.9361715438053873,1.5722048216010116,-0.2038975203423296,1.2377653977765248,-0.18058521366862224,0.9796870856132669,-0.2782196851051958,-0.24537289639215645,0.1813828588778551,0.3504443644495644
TMED2,1.0,-3.0163808478897134,0.15318372435143443,-0.4538110711264841,-0.9660630838124227,-0.8059895152411543,-0.1696446453211194,-0.9714802402253253,-0.29380068232286216,-0.2562310646578827,0.3510156002902242
CTNNBIP1,1.0,-3.1054010526142393,0.0019095130240897478,-0.0604784140169445,-0.02215875090801352,0.017103972788185238,-0.08142119796023627,0.04022230992698644,0.04576141420765575,0.011183365388277067,-0.005910120039069923
SH3BP4,1.0,-3.0804053187255125,0.042386509090771136,-0.08788479860277906,-0.11510188894448124,-0.07059580806357474,-0.06714040121276602,-0.07139143119058428,-0.04693596634980785,2.533585043671704E-4,5.123426760117816E-4
PARP1,1.0,-2.9371801833253826,-0.971355273541956,0.761660588265053,0.4321504605650684,-0.2760965954372467,0.29222801137050164,0.03244460280120145,0.2054995166952048,0.07070177068951518,0.5262403819809173
MED18,1.0,-3.0371726071436105,-0.33036088772937144,0.5163589850976381,0.4230930073731113,-0.0616222614176284,-0.32221914249641687,-0.2182575416140579,-0.18580594450031612,0.1096500353401275,0.29992358819199516
CSTF3,1.0,-3.038987774132869,-0.9176360046234212,-0.5385212469719606,0.055282660176311955,0.8837120457034232,0.9070879143549067,-0.6096450438867167,0.4395775114729081,2.639786098751998E-4,-0.4447014976587867
FRYL,1.0,-3.1046419584833163,-0.0010780978203022626,-0.07611246047100756,-0.02795890349835671,0.01378425288068925,-0.08591493863423862,0.047851208791890365,0.03643609861786367,-0.006861511691305575,-0.01698461398501887
KCTD9,1.0,-3.09040233346382,-0.05195133924959124,9.957314477617256E-4,-0.020520730880224942,-0.10105840090990488,-0.016264942513603928,0.1818879796947177,0.08846402035627556,-0.02039980420450031,-0.006545644939710136
LPIN2,1.0,-3.1035825343168817,0.0035479368117238798,-0.06327958878114977,-0.01745463070203688,0.005509720355709503,-0.06182274392628877,0.025468173005195528,0.012209625102862056,0.007093698697154738,-0.025485149979497947
ZBTB2,1.0,-3.0843291078628625,-0.1415646506107201,0.12903137216227267,0.11667111717178709,0.024398027333924533,-0.21318028704814196,-0.03591811327581774,-0.014467978832719752,-0.051585702586880895,0.047814448963483504
NRIP1,1.0,-3.0208337520202204,-0.3887567766706229,0.6003608074807444,0.4319265018216241,-0.10192054353459784,-0.259776589344094,-0.3553352487696015,-0.25734082850730444,0.11255207556005078,0.36123748084701734
LIN28B,1.0,-3.103219303019618,-0.04619204428474629,-0.11782989336951362,-0.02448290422630069,0.08854627708854272,-0.0569697805177878,0.0665291454531198,-0.04475950528397423,-9.141698880136405E-4,0.013382720985035457
UFC1,1.0,-3.1004489269365614,-0.026471855516999248,-0.06066562999101415,-0.032613211591452626,-0.002423434348208517,-0.0462729002343888,0.07422355810749862,0.03514546288599751,0.0018823220991972414,-0.029583452847699386
CREBBP,2.0,-2.7435364059256657,-1.1340368778952563,1.9343721224710293,1.294284578972885,-0.16571871226490706,-0.04176254526221419,-0.6618302822105735,-0.6939334794515307,0.15902211071877428,0.44815505262331895
ALG5,2.0,-3.10050024340697,-0.034625609376809405,-0.14560262662851103,-0.05253886041885038,0.059379997015485096,-0.09905493917222606,0.10691994865566136,-0.09388022117612832,7.737114708851556E-4,0.0756926972052204
TOX4,1.0,-3.095057168324143,-0.024411924037886643,0.044470446527575334,0.04060334979249099,0.043836246438647364,-0.11471038137899105,-0.023519915818848578,-0.010203693273820312,-0.036459589696026876,0.026247092541159842
XPO4,1.0,-3.103817980192788,-0.026270101448364665,-0.0833741589622807,-0.03419144037953501,0.019688417656828782,-0.05544004672020407,0.009428199912315206,0.020844567570739006,-0.004783824504696575,-0.036767195091147224
NCOA6,2.0,-2.950655180751501,-0.9279454562105118,0.931503514086279,0.7803184691861426,0.0019843605175376322,-0.2649319054507166,-0.640128313425537,-0.16647299667703325,0.11428293847705645,0.5956959527206235
SETDB1,3.0,-3.0758402046592117,-0.1252778173843939,0.15666287466096118,0.09708142656023128,-0.0318960188314093,-0.11124267506399137,-0.02077694740230179,-0.010065659878420927,0.06738010175784492,0.07385434350362803
RPS18,2.0,-3.039226913748392,-0.5093269195894208,-0.7966271040558909,-0.240773939066174,0.6791767077575113,0.4327910368769655,0.7744719856870731,-1.5047530144459484,0.30275542515603654,0.5227636816043826
ITGB1,1.0,-2.856601430692774,1.0476587444466408,1.1295877166715134,-0.6979543601551769,0.6667985907997382,0.09095491645462614,-0.03232961082058133,0.2755837719162878,1.8792666044644748,-0.6261202843939513
TAF11,1.0,-3.0371923469978213,-0.7201452988630622,0.09693412792367237,0.32445819868907594,0.3565358397091132,0.24797965104606637,-0.38449643947297496,0.48831561757072783,-0.0294856917615255,0.2116393604714455
ZFHX3,1.0,-3.0797943317670495,-0.1535886497084114,0.19874367581414734,0.14721419441630051,0.003759851198865633,-0.17996733675263632,-0.0637300387050776,-0.04744583236395233,0.044534180422980164,0.12104927580870635
ZC3H4,1.0,-3.098448701236504,-0.03594783070231824,0.019089783703280325,0.03367965185500844,0.03478766196590109,-0.10937242620189162,-0.0015480094084254258,-0.0054149142061159115,-0.0076963009421899715,0.017022880362249918
ONECUT1,1.0,-3.0807841747451636,-0.1440525255625759,0.18888929923055242,0.15190364146449684,-7.137193540602127E-4,-0.18890266528356872,-0.0777515345099774,-0.03547749871837096,0.004215257523013063,0.14493778369573895
RAB10,2.0,-3.0602113114268406,0.22545994419571755,-0.18904447638689503,-0.42405368597804777,-0.21889962525070955,-0.107505324543128,-0.26118019160809797,0.04407982332697247,0.015985960428407546,0.26894316472668384
CEPT1,1.0,-3.10713377598573,-4.851884287914885E-4,-0.0815163096068088,-0.022117195777920783,0.026635661621246833,-0.09533720497167271,0.04174174723009697,0.048241207058079445,-0.020219460523667496,-0.011430353265813273
API5,1.0,-3.1038796743558565,-0.007712718021454459,-0.07749799224873062,-0.037589399655095904,0.006261743995274022,-0.06258932884054241,0.02603937073260012,0.046367674410068824,-4.978182301270157E-4,-0.016212842307277174
CDX2,1.0,-3.0731903718499836,-0.17517445858181266,0.22680435063170082,0.1835303703425821,-0.013654318168810374,-0.22534284447384337,-0.07455575562127877,-0.03529007569508287,0.0752318419049082,0.17737879513566865
TMEM214,1.0,-3.103898371968199,-0.02251959726772238,-0.03654698372005892,0.003723777477533259,0.024396207591532038,-0.09602616323113763,0.018237550024858787,0.03553846181911647,-0.003834276402847908,0.019043497073156387
KHDRBS1,1.0,-3.0332209763749827,-0.40919609035357885,0.11252493020000194,0.030164997106778228,0.3517239587703513,0.36344990960309664,-0.3105723920062809,-0.007329527842456854,-0.024831702055445944,-0.14763172646874922
KLF5,2.0,-3.0448385819400636,-0.2934017300495911,0.47721277835289394,0.28957193560034417,0.056246048905625616,-0.22790989201837605,-0.2154977865500133,-0.17032247317499413,-0.020408637727101994,0.14649447732820683
GFER,2.0,-3.0898262267602528,-0.02120499627706309,-0.026401116838883527,-0.04764602544417377,-0.009169235341891563,-0.1324095421502161,0.09028459136208702,0.06632318421828573,-0.06022259980575615,-0.027080336319204392
ING1,1.0,-3.0885821119302386,-0.10211602541627202,0.07917155752848505,0.07237548282005289,0.0029676113575711136,-0.1046945484919347,-0.06272271934769176,5.750611036296297E-4,0.010551631785371681,0.07650839880595603
SOX6,1.0,-3.0915668569542043,-0.08004970423669824,0.07589072732116654,0.07634958139976843,0.028490585583544736,-0.1862428663344191,-0.03170246722006776,-0.029994332055747974,-0.01851653719689279,0.010966139648444707
PHIP,2.0,-3.075276627679803,-0.11681752396865651,0.13019168769550793,0.04314467445061741,0.039458938457911256,-0.07181604033107918,-0.06456752541686385,-0.08276359659175128,-0.042315483774509874,0.01516431300207177
CHD1,1.0,-3.1046896998397284,-0.023837130253382865,-0.045909444784941716,0.0012191122360263552,0.022324361682328674,-0.10490133016994226,0.01762819126150742,0.03223685314754056,-0.021168827539807672,0.006093122255566843
HDAC3,1.0,-2.8520371746777364,-1.2079001672682432,1.3716060474418799,1.026955993754401,-0.377442805965271,-0.20575215826867993,-0.71458775505241,-0.33653348921008486,0.29092381017413316,0.7597966756558094
MED25,1.0,-3.0304497358485287,-0.33233897879319774,0.5707285094422369,0.4273860681398963,-0.06142053322335965,-0.2849987163781367,-0.2537727890653627,-0.20232182912961272,0.1219153112478052,0.3026711201430064
BIRC2,2.0,-2.9162638310244104,-0.40247362949866,0.8225493780098552,-0.20584160806160548,-0.751675277891911,0.7248878344778272,0.7012332430808598,-0.21569656379257296,0.07137347513715332,-0.37268997268179105
ZC3H18,1.0,-3.106295635461859,-0.006176668083700398,-0.07377297195182661,-0.015788869121029458,0.03059514884259147,-0.07804797489952119,0.023361602292364825,0.0495111720718124,-0.01930811237185745,-0.002037300501964125
SRSF10,2.0,-3.0595877985199365,-0.6437022668998965,-0.3300947763141541,0.0702182515919593,0.6042703504561483,0.587654469202931,-0.44641107818637854,0.3809045387968358,0.004473152490847462,-0.32130263660454106
ATF7IP,3.0,-3.059478466847748,-0.17772037511500285,0.218706825094253,0.09133297059016647,-0.012602529815995205,-0.14417296402268076,-0.05523273125799744,-0.01986295396584325,0.014530397426293556,0.08264458343022964
VKORC1L1,1.0,-3.1053025197927338,-0.0025853033975941847,-0.08000694056621566,-0.021619625608502314,0.030721647471646234,-0.12185169883136511,0.0438462433231905,0.04687686179051612,-0.0131754456940392,-0.009012932839226138
EPAS1,1.0,-2.9638283895225195,-0.4210045517309748,0.7837995439493458,0.15040377707929856,-0.6378883836207665,0.31588663996657257,0.5520347820745958,-0.002471021771451584,0.1560954806016055,-0.03660457368822738
HSPD1,3.0,-2.965541276538441,-0.31029286779141513,0.28124173633923405,-0.22212462470106814,-0.4573865265083956,0.39757881849725907,0.12070171252322956,-0.1773241692839836,0.08231823806061629,-0.14513827920533287
SSB,2.0,-3.0698893042830298,-0.3351866581388534,-0.09477067157944498,0.060296879316051155,0.2456919848348585,0.12758477178082783,-0.1472396300244744,0.1339471529993061,0.020489998025047827,0.019352449908625693
RNF31,1.0,-3.072595363839111,-0.05957063657818487,0.14072949262423085,-0.07825583939333751,-0.1543586513388178,0.1337974511112305,0.3341039824224408,-0.034393523731802815,-0.03882417057689048,-0.17634944248462966
BAMBI,1.0,-3.041418218743305,0.15329801715992677,0.2474612468796171,0.18014862332984713,-0.05491451421303287,-0.039376771003176464,0.07219595711634758,-0.053728700275544085,0.5096031679880882,0.09118193649474636
MYO1G,1.0,-3.1016777575434746,0.0015754929511311037,-0.04734568597538638,-0.0588228509093918,0.025044294448947443,-0.0711276884955801,0.027236561064041053,0.0850951569671785,0.07910094329317102,-0.006589291092121328
CAB39,1.0,-3.07636277279075,0.07962343048770325,-0.07684690577780601,0.06749163066700768,-0.14587742795792563,0.04029990278945641,-0.05099027624478901,-0.0932133079819508,0.07891002716531227,-0.08077597926442841
BTAF1,2.0,-3.1035713553930893,-0.034441036157461295,-0.05987726706528924,-0.011807476042905508,-0.0025166369033507367,-0.0779707348094354,0.062326216448008696,0.0662135302621573,-0.03005158367092908,-0.005320909849760039
RAC1,2.0,-2.738861969302606,1.944843440215401,1.054555605127674,-1.0474597059191337,0.1092476945213479,1.3074814172581877,-0.4782428376251218,0.17297616077085068,0.9788588583688016,0.34424348896365375
TAB1,1.0,-3.0067003722414034,0.12271139364921196,0.5241240383481243,-0.004109810848209859,-0.19735183889161925,0.36901724637604033,0.3171430072340385,-0.2591182788765789,0.1556926764591947,-0.31908313849486425
HNF1A,2.0,-3.028621466309287,-0.3639075994709734,0.6182494898027674,0.3846726221541862,-0.008579345345012174,-0.29042936709911443,-0.25877451658975387,-0.17282938684094223,0.07140123090607847,0.2912088604079499
NFKB1,2.0,-2.654814828222105,-0.09504486203792911,2.017462129272284,0.36910344520786986,-0.3547035014749177,0.7255575500001262,0.3096741526996277,-0.7221508168906231,0.05736487064797244,-0.6026000954954277
KEAP1,2.0,-3.0539986215481907,-0.23939123075215984,0.1423915566654804,-0.015400364245676422,-0.25722439389954316,0.13821966893359777,0.43192786276938444,0.1732657762020682,-0.09404211518027376,-0.09587075723574584
AGO2,1.0,-3.0262285829039204,-0.7032343813840987,-0.1176617922754753,0.036684039679133376,0.273528031010575,0.4445331095578124,-0.4337069368955006,-0.10639349643946285,0.012053154043454152,-0.11184984108969345
TUT1,1.0,-3.103956146648698,-0.06778919284327692,-0.1268799517803909,-0.020816018928159728,0.10467146150552971,0.0051419120335184825,-0.03410642449831827,0.08851950268597249,-0.017285301553414782,-0.07889688190104673
TAPT1,1.0,-3.1003106903882927,0.00728798389868783,-0.09190985524673363,-0.04903570770408897,-0.0035842144080412332,-0.08359469008652937,0.06317253487368857,0.05161962841220908,-0.028579714794136842,0.005459251134719188
POLR1C,1.0,-3.035158960948168,-0.6192609822678565,0.16275270943751205,0.2690223297124892,0.24574270126315195,0.17703749758303486,-0.3576950867617911,0.46420219712862526,0.046927513541702,0.34763904588927924
DDX27,1.0,-3.1000776923954567,-0.06494816182802227,-0.1422212964785956,-0.028354033195610764,0.1083211039290762,-0.06647996949816076,0.11393328412109019,-0.13240171817656674,0.021630072847334283,0.08903440557234597
WNK1,1.0,-3.0733644932072766,0.03161198741709874,0.05576267299471901,-0.12129847124799031,-0.1438106359149169,0.17698465578871192,0.16962046191256822,0.012032552436537915,0.04385810685800354,0.0343948101941497
CDC37,2.0,-3.0178785964599455,0.14827416079532407,0.18445688123916543,-0.2343145736162031,-0.22064633844049156,0.38142329450158613,0.13257536452512034,-0.04002007297019413,0.011693866247434756,-0.004698713354372024
