,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers
BIRC2,2.0,0.46323228738776173,2.7459839391389633,0.2156680519778517,0.32182773767693945,3.9882604386116816,0.847253135973539,6.610550387319927,0.8584875171225768,0.20385395983859694
ZC3H18,1.0,1.5715120887696863,0.05345931298575892,0.21237660705354258,0.91228955113937,4.670968424989161,0.6446442766052934,0.51702642588401,1.4453412741422647,2.9963649489830595
SRSF10,2.0,1.6859668386284612,0.41980516127374806,0.21056736801496112,1.8871604891548854,6.610479534153622,0.5583991157030688,0.5438618034497087,1.9360664758369617,4.132370456359161
ATF7IP,3.0,0.9859797916962383,0.9640102430635736,0.20669165635007675,0.5842589637776564,6.610479534153622,0.4779733071886505,3.6567884098202526,2.9821322810364945,3.721967646145079
PRR12,1.0,1.109897355355264,0.7455002610826175,0.19981924910150084,0.843844739110313,5.179122329987414,0.5708778231491465,1.1790108235839505,1.0080300569000047,0.47093251962260474
VKORC1L1,1.0,1.2258005248968238,0.9229593016575389,0.1978901923923783,1.5131446447230568,6.610479534153622,1.7042570189044486,1.4528531992581775,1.050961474902722,0.26346081826370465
EPAS1,1.0,1.0537995120210804,0.4192688472590222,0.19053456106551406,0.4522991186453161,6.610479534153622,0.9695622073729507,0.4261308991518929,0.1324323472179738,1.0208019791714482
HSPD1,3.0,1.2431325457873055,1.1741910409425875,0.1894247532101436,1.4501020810980927,3.57107188510668,4.009643383020134,3.813297877434899,0.6797913794417558,1.2472235840315848
SSB,2.0,0.535604534036996,1.322174130456303,0.18464144639927985,0.5956966515422165,5.7653814941393655,1.4325501384569153,3.1382326738266353,1.2369315713660356,0.5920890206461455
RNF31,1.0,1.787709835897536,0.6239890893537511,0.17803472594321715,0.8442996724406834,5.911509529817604,1.5302221518082273,1.2181297857932418,0.8296796001266203,0.40074554674239343
SMPD4,1.0,2.7130758889895437,0.3743069363481804,0.16998264058702706,0.25540194414628864,5.911509529817604,0.3163316984670044,0.5520671344078197,0.473505645128807,0.4579710188754737
BAMBI,1.0,0.5251854754755741,1.2163393507038986,0.16698045292346855,0.4061050183044378,6.610479534153622,0.42044503959900126,0.22953092515241152,0.5763118626115641,1.9940072779651523
MYO1G,1.0,0.40232245319393206,0.6745664416530531,0.1551439914835547,2.6349802571834653,3.2041199826559246,0.31724138580090855,1.6395012555319985,0.5042198476948199,0.8536266618544267
MIDN,1.0,0.2535910508921262,0.8904889477700678,0.14991153889318273,0.7157046517694734,5.380041031633696,2.1403694209934505,1.255018951156423,0.4737899961583357,0.7851636824176557
CAB39,1.0,1.4288186901239004,0.8038791074016194,0.1467521307618435,0.48160452022610745,4.377495853305463,1.5625824182331818,3.080738809998826,1.3487122920367904,0.9206145269518259
BTAF1,2.0,0.6086558972163528,0.7257035682274902,0.14275195792909717,1.0026354619510351,5.911509529817604,1.0834513066258102,0.884090078122939,0.9899121530014755,3.209308935157339
RAC1,2.0,1.191698427379597,1.5811520407499382,0.14067553059651375,1.4636057113625551,5.496549806557988,1.2427102800695464,5.21261037864789,0.819444059296359,0.3521581337180437
TAB1,1.0,0.15601724588719457,0.6614040764231689,0.12070337024883256,0.5027938192960455,3.824459195983232,0.5730172890027532,0.494199068050499,0.1278903654048773,0.8382727035494503
PARS2,1.0,0.8744818291811446,0.364918563989127,0.11012708572930069,0.5602253403871262,4.701998888592482,1.1987953014496568,0.36914516002310016,0.9648505422265372,0.6219395011728336
HNF1A,2.0,0.6808516846806849,0.714892970433188,0.10015214991495544,0.2789234433015966,6.610479534153622,0.6905188807638966,0.460560049621562,1.2447732598138421,11.723700878731997
NFKB1,2.0,1.1321943314152103,0.7515362824489681,0.09501952396827128,1.1508325132011314,3.3412066232120714,0.764799923030725,4.221385749058748,0.745862969114532,1.492990941852163
KEAP1,2.0,1.3882183880173213,0.3243041271330564,0.093713455323672,0.15158917221578141,6.610479534153622,0.6105326729446306,2.759176284482334,1.1974999322356066,10.074149575860622
GABRR2,1.0,0.45277079815677224,0.6809564336008868,0.09143456366312522,0.6284888292699998,3.1332225098334336,0.3358282946380691,1.1021420793266181,0.626150491911351,0.6460827089612436
AGO2,1.0,1.483104301922023,0.8715361089352394,0.08648814021695501,0.4517826137496653,3.5963819560071166,0.9980932959591152,1.0538229408417272,0.5229656128637662,0.352120505955227
TUT1,1.0,1.614899504884222,0.5702800107505644,2.7845475071167494,0.7393562932649749,1.0649867605222358,4.712982498677898,0.5320812667189918,0.9634110232445956,1.3978280905334877
TAPT1,1.0,2.1845668749029454,0.1517739233488281,2.488504336326434,0.2564040120750172,2.4683805986436607,3.948808875314301,1.786641646375609,0.20667767661396833,0.3226084630869775
POLR1C,1.0,0.6021154249018669,2.171836539540893,2.205637449812691,0.4458986678787635,2.748410442724219,3.9248912035834995,0.4758376418644305,1.8153085691824014,0.5871765286784785
DDX27,1.0,2.0368125039384184,1.804100347590766,2.161081679428731,1.5653512697580767,0.7872798455821576,3.2456898961197997,0.9873314661036697,1.9748170656645507,0.8740523051771807
WNK1,1.0,0.8522325739429575,1.1148197737122634,2.1335177153166067,0.5992203234870314,0.293384617431524,4.027417667052655,0.3107000222449403,0.4675768809328972,0.9740600674415799
CDC37,2.0,0.4063191339702506,2.335960061597159,2.0951438590938603,0.7271377244110937,2.6834845061815638,4.712982498677898,1.5456430428451122,0.418516841724145,6.850387854315707
RPE,1.0,1.3904272446689556,0.3472703039307523,1.9548335519347715,0.5173121741470433,0.6627404602497242,4.614983909864055,2.739260980089589,0.5120842686402335,1.27087432375781
DPEP3,1.0,0.7797003180055019,0.26196503885871536,1.9322597970737596,0.511054649686029,0.1635746029304052,3.3252857913390033,0.5661981750263995,0.4742945309939553,0.7370315444547062
FEN1,1.0,0.13303669833185508,0.21756321019009398,1.9013216704235605,0.70195515739902,0.7356072382322826,3.169867034246885,1.0918636289472037,0.48320029591837566,1.0695360740930138
COASY,1.0,0.7437021710850781,0.14997901068921743,1.9006992737665367,0.2722879865801448,0.8791629397452626,6.61062125204749,2.172753535902964,0.5932725172439973,0.7114752813153934
RFC5,1.0,0.677499818818199,0.36124126457574723,1.8414867373835684,1.5845925745498635,0.649674436003297,3.976130498611668,1.4496737887917421,1.4648451804089606,0.5719548897858483
EIF3M,1.0,0.728483245777431,0.38658105496542694,1.8354687036945687,1.2547924408329536,0.2965882400969211,3.7838869026848183,0.48186788064283936,1.2582419160145766,1.9763180888964802
SSU72,1.0,1.504308304859489,1.4406320905366683,1.8063745815071206,1.0106614400467138,0.6963504389396861,3.7258190505803666,1.0192196865557,1.3705394303577116,0.6769143321753551
SS18L2,1.0,0.35535493244150446,0.5354061390351234,1.7656092776078078,0.39969157135106165,0.3051930545375763,3.805125052069622,0.6830237606784526,0.4151149510544752,1.3624711363167739
RPS25,2.0,0.9715199826873586,0.6669156288563497,1.693103402460634,0.8655997440810157,0.7953645986161524,3.8010681300677915,0.4305324520745647,1.7690149282864458,3.464228011239411
DHFR,1.0,0.6818081157945064,1.5047749098937795,1.6688765121533486,1.2093982050371732,0.2953348145454708,3.5727898756692116,0.42753501340781225,1.2218777035469583,2.3678687868107975
TRRAP,2.0,1.0539455494313064,1.7544626570640058,1.641969923423043,0.4072904203531832,0.7796303675486055,3.4089465288722156,1.9122540652152662,0.09602603824496801,3.9341085951258474
CCNH,2.0,1.8921796113994678,0.5853775700774776,1.6169570006942564,1.1909118686536537,0.4799358981912147,3.887160489154885,4.239487047983209,1.0215957717149962,0.11214726713087649
TPD52L3,1.0,1.610931752969287,0.42606139164577184,1.6045687597530818,0.20460666506871059,0.8017003910323132,4.158828305500468,0.39279168321684604,0.36248025116911947,0.4352334375428662
MCM3,1.0,0.7024608096242061,0.45466813811484197,1.594773202540061,0.7710353225948394,1.4728471829119358,3.2056095585737174,0.9617773616312817,0.5648566744936946,1.336769779126836
PABPC1,1.0,0.5368095146007539,1.6067758836387027,1.5118583897640805,2.1737048649551203,1.953856159250774,5.765508025761012,0.16979640107429586,0.8671641956616277,0.6850361443491435
TAZ,1.0,1.2904713041780211,0.4838349588557577,1.457996652496015,0.956205607674221,0.10023966848283551,5.765508025761012,2.0563175613144327,1.3745846478455919,0.7456871611600412
ERCC3,2.0,0.47453996729091474,0.21920040632011056,1.4057290248916496,1.4209828089733523,0.543573230631168,3.6837569948251105,3.4530996843988233,0.602372795978125,1.4440301762347554
AHCY,1.0,0.8767500917150464,0.26420156228686814,1.3910142427674599,1.5753633353498024,0.6334649812376286,3.368322911123613,1.0293463431142764,0.5894927033772831,0.38029984889486296
HS2ST1,1.0,0.28312666742196263,0.1932503882516772,1.3783149152016816,0.34239922955336205,0.774819991822317,3.4531613275485307,0.68375699482511,0.27864286997754306,0.40052012659796005
TPI1,1.0,1.062968002465429,0.7631102062981384,1.347714970788384,0.4571621292511342,1.7009069276382947,6.61062125204749,2.658684205403527,0.8541822855081724,0.6816364857244447
DHX37,1.0,1.7409786267995373,1.2479284929087542,1.2693792021127173,1.132273309219555,3.0278573558590627,3.2156395090786987,1.1176519478203986,1.4017677616870734,2.822508364621161
ECD,1.0,0.4681197774710753,0.483041774996101,1.2674293414205935,2.031605787340429,0.6430185990068688,3.370315231023798,0.7504347881746533,0.5753306644341246,0.9358987721634265
HNRNPH1,1.0,0.42735191635794706,2.6914142457109174,1.2517344273312592,0.6547047044206992,0.6077428386583257,3.9469215565165805,1.2700257143004443,0.8336290987114349,1.4147010829865336
MFN2,1.0,1.403661744829597,0.8144011894176855,1.2508591222369971,0.804155675252718,2.9858996784803793,3.6899655308640105,1.2808179237729136,1.2714838952402334,1.2271071772102464
TINF2,1.0,1.05795839472193,0.6328305114653193,1.2283023060787157,1.3302648358832134,3.042402289550053,4.0206656386122095,2.228228846254132,1.7835437850842581,0.13879289065189945
RPS6,2.0,1.1101306867343415,1.0347559537976314,1.2171548736985989,0.524735699394997,1.4013407859718707,3.1540961611012177,1.4665329951154642,0.6089942816482898,8.110349776243245
KCNJ4,1.0,0.7080757213570752,0.7685304095693187,1.1689689227661442,0.13659980665195945,0.5754286845553435,4.0229077232451065,0.5825116992946723,0.6163820854809846,0.3664105249897833
QRSL1,1.0,1.4978721387424425,0.36943992429572736,1.1459491432010143,0.28358761002767846,1.7743547870245466,3.1216448309037217,0.09352488579185565,0.5623286952292714,0.6453156051426913
WDR83,2.0,0.8050782725099485,0.8123946845818514,1.0990432867689117,0.26297442576506813,0.4470399193056504,3.246064746278498,3.408879717762617,0.42451194884100657,1.2818644254513742
CCDC174,1.0,0.784838461088587,0.5994965483218502,1.0952682298258207,0.8344885892144467,0.222094919577513,3.206978340154017,1.7189438954164957,0.7224824670308289,0.7685894165194764
RAB15,1.0,0.49005760249797053,0.24130001025658576,1.0809009782736942,0.08707152728457095,0.5849431418891491,3.347927798596574,0.5185143741725865,0.7622050067260775,0.281279189308199
WDHD1,1.0,0.4666942226704316,0.6050057900814898,1.0474690838673693,1.2990195299497076,0.9521023764855894,4.870245677197228,0.5832430308312541,0.5414981253136059,0.7408997775132655
URB2,1.0,2.647939730012291,1.9460384926854999,1.0470090953549593,0.32137237822709946,1.447465620734905,3.9090369234042686,2.1063658272196086,0.47031304622708353,1.0010779782452848
PHB2,1.0,1.8149636089833194,0.4699284311626218,1.0166714622280821,0.5453227947796161,0.34410317323492695,3.246064746278498,1.0912523392011677,1.0835513156575174,2.763797305055881
SUCO,1.0,0.7641061942774595,0.25950309477089484,0.9373428197744361,1.6125745772117688,1.9339724050511382,4.854741423034391,0.516156053078653,1.2666261630552926,0.4180290901878022
CDK12,2.0,2.0962491188251633,0.09189045960744788,0.9099183819611787,0.4568387158052011,1.4257140208842685,4.228596269695593,0.5670467350479158,0.8493356464704392,3.2640359767062916
RAD1,2.0,0.383550527406476,0.8780464164547013,0.8908265785745277,1.191910619533903,0.3500034925339586,3.772396064303412,3.8953763395646743,0.13087980262934718,0.9932945234245687
ODF2L,1.0,1.5310465256918102,1.278115223181772,0.8888383404224119,1.2220804351283345,1.2355175028244998,3.243074965286234,0.49147028102871343,0.7404061211140515,0.5346384943986294
SEC23B,2.0,1.9502126889840627,1.228118679809901,0.8805461492439401,1.04450948243661,0.24074020611245128,6.61062125204749,0.6358806996092383,0.33816839136816684,4.295945412500117
ERCC2,2.0,0.4407131081789248,0.5239077937424091,0.8614131293464172,0.5533696466837708,0.28808315705969495,3.6549204736851335,5.019487597193288,1.664141088680182,0.587637638669556
ZRSR2,2.0,0.7983715443542425,1.6122543403911362,0.8559241938014496,1.428559046314607,1.920746377569922,6.61062125204749,6.1334291326002655,0.28713993533554255,0.31722116193532324
RECQL4,1.0,0.8950228361036364,0.35933971426193906,0.8544928285903374,0.30736455344983593,0.2635636560204808,5.911651247711471,0.19879530144965674,0.8336883193404082,0.18249467601594838
GEMIN4,2.0,0.31491202036110144,0.5776892749982043,0.8503498869018851,0.4596705252091263,1.4855585097532373,4.597773018470674,6.610550387319927,0.6109225562076506,1.1486236827306102
NAA10,2.0,1.2778089837306779,0.17991024937606007,0.8476810725753546,0.9611414984402341,1.9192292531592783,6.61062125204749,0.34642090341979226,0.4035458602603494,3.8091928372619996
RNASEH2C,1.0,1.2280689518516292,0.6061265958506167,0.8393814276005263,0.23579396884666112,0.4131427515827448,3.2668107625920584,0.7501415275826289,0.8178707859470016,0.5359634912726614
MRPL41,1.0,1.2011858976110052,0.7147803567979392,0.8109309906006763,0.4857711126124106,1.1559517386925895,3.2291406274968137,0.6398043353938413,0.25970048520684985,0.6782939799318717
RAD51C,1.0,0.8437477196661708,0.6502175466365292,0.8048478664067129,0.864453931664921,1.6690386303884086,4.500024399817641,0.7875992972198809,1.0195602794212981,0.27760260253222185
HBS1L,2.0,0.3258739496489636,1.5470182156287533,0.8041280105406723,0.6034345348151007,0.943895902577547,3.394447164187091,3.6725388906968583,0.765305592857782,1.4976195278224933
PNPT1,1.0,0.9314061162001938,1.2788821711488,0.7828583620617192,0.44337190045557007,1.3503536515976873,3.1110683058525965,0.16492485069399868,0.8316793344811347,0.5151180776945617
NO_SITE_162,1.0,1.4953263151352032,0.5517111743328784,0.764648336822588,0.4843513062923681,0.3826536200138896,4.0229077232451065,0.6510723808216082,0.3336692556980315,1.033319051447111
VMP1,3.0,0.3338577119751303,0.7268134684765252,0.748288795015543,1.5121690035160036,1.4919957921706706,6.61062125204749,6.610550387319927,2.721886884020166,11.723700878731997
EIF2B2,2.0,0.8782980646834807,1.1134415978439924,0.7432101180731897,0.38142897187987024,2.4205250907196136,3.8601209135987635,3.4359141714032866,1.2333120876879191,2.960413908987083
POLRMT,1.0,0.9356692442429478,0.5963305206447187,0.7424654140193213,1.7145777258117534,0.765305592857782,4.134943427070543,2.6827098960395817,0.5537114273704097,0.8726925257901386
IMPDH2,2.0,0.9777743055423044,1.4812097788047272,0.7401195526563404,2.1097522864159264,0.16529325215450758,4.0483225626567,0.14972144748196292,0.439435851020116,8.246314990106308
DUT,1.0,1.1033877572804405,0.6865968371135291,0.7357253846684157,0.2752654954658392,1.9494269232448524,4.210941318853075,2.71331903064507,1.5115903110968019,0.5374935362211293
LUC7L3,2.0,0.20491778348150916,1.2417013950065543,0.7188529579755724,0.679853713888946,1.3053509351523591,5.765508025761012,5.765457408688471,1.2726702487079087,2.8270563751872717
TARS2,1.0,1.7384134923919639,0.8515207418368459,0.7041910818388238,0.9818822794089997,1.4874623496811419,4.542435996032601,2.1625125722270684,0.8187568390325909,0.23903781081215122
EXOSC4,2.0,1.521546744183593,0.5843423424485796,0.68375699482511,0.4763705744173672,2.144468730289664,4.467602372934308,3.8091362668712554,0.18636564518918705,0.7226773187505418
IFITM3,1.0,1.4507979122146337,0.6712535421270284,0.6817070507808055,0.4149116825325302,0.8242563155782396,4.712982498677898,2.86213971784714,1.5640919591408895,0.603189788667448
CD180,1.0,0.17761577000924655,0.4620927961440299,0.6674807486262686,0.9468831250770701,0.19952349952405365,3.5759845501780108,0.8604357338241503,0.19170123146749626,0.9398640724351881
XRCC3,1.0,1.5178056583016961,0.43984220286837306,0.658723789278312,0.7071018249819748,1.455535067815931,4.367583203361196,0.17034250168194903,1.5462995266402275,0.630411591087764
SMC6,1.0,0.5846362793912399,0.3412066232120715,0.6549008538671044,1.0757465655695377,0.5061935378494198,3.250967471420442,0.2643931170207488,0.814004806135286,1.7162640486002156
TIMM17A,1.0,1.7226110105466574,0.6875264423139441,0.6374798277112034,0.42010213039689615,0.2820051452597566,3.1293152403361666,1.9342709405376508,0.5655748201250483,0.43279562619880246
HUWE1,2.0,1.4610930873052868,0.5458108861252315,0.61738868710651,1.998309545767847,0.5008217246791725,3.623404795659525,1.7307439725822265,1.3651198592334737,9.3026575362916
MAD2L2,1.0,0.8851283003934973,0.32641699471610275,0.6115080381641996,0.33089706448000783,2.7382614526474622,4.77811650821476,0.392341281471703,1.909988975992853,0.5179958667711784
ABCB7,1.0,0.80114353185263,1.6578735300442748,0.6058811723054301,0.2705031344290568,2.7457904032703846,3.3102384317455043,1.2143143317190987,0.25493301954001946,0.38568996073770334
MIOS,1.0,1.4277782021921863,1.0001694078846275,0.5928131173691794,0.6754706227880066,0.8207930238445126,3.571201307937037,0.6341564884662608,1.3627004410383705,2.0514337657026123
UGDH,1.0,1.0128054147980423,1.0029108201386643,0.5920824822970374,0.6785465656666554,0.5779521352941219,3.4418196222790183,0.733862418486963,0.32154535857960204,0.11688117110881785
RAD9A,1.0,0.5231967406726844,0.3177646430974358,0.5660702343915359,0.7761667227636772,0.38323050472768,4.4552748071498,0.8647719097739446,0.478613445365018,1.208556344021581
MCMBP,1.0,0.34659258902320206,0.34054019140597536,0.558540531082206,0.15466006329650506,0.2681454215955966,4.067790139239386,0.4509231349773573,0.15439351276791813,0.5991160012545733
GLCE,1.0,0.7665338372073067,0.576819684895214,0.5463606453796457,0.6643014485017781,0.3078495671860363,3.1528840836719096,0.3177014578920635,0.5710233614871172,0.25764182750655207
NCL,1.0,1.0130797738119934,2.320808394781106,0.5450180160156404,0.4424326506692887,0.17119836875244218,3.169867034246885,2.2213134497890903,1.2049755163178308,1.6955531656251583
GEMIN8,2.0,0.9044576402511586,0.7785335977852602,0.5446069036697024,1.1005242256929575,1.4001278399850547,6.61062125204749,6.610550387319927,0.8030228646248814,1.1136558285637024
SRA1,1.0,0.19632158502252944,0.17920105763061678,0.5305314521492464,0.35620199932076496,0.5509692395995848,6.61062125204749,1.0050277198422528,0.5089606442441217,0.5207587613776576
GEMIN7,2.0,0.9572366465466652,0.6314713910206102,0.5253904257852899,0.5318890846627626,0.8753653759808607,3.5672551258709504,6.610550387319927,0.14806321404109582,1.4551413535128404
CTC1,1.0,0.9249876249119471,0.9166048921103492,0.5180416843420277,1.2720604157787687,0.46160223131425754,3.193474085418254,0.5869518306821252,1.4826061405719024,0.16856171315623433
POLR2L,1.0,1.9820591902086573,0.773864277526355,0.5154723937766663,0.8949328511898766,1.1898010974298256,3.6716000076275765,0.5402156177037306,1.048565334467987,1.0126620203999892
ARMC7,2.0,0.5607724354911962,1.783121858297143,0.5075050166569879,0.39151675616439463,2.9135333887284176,6.61062125204749,0.30557030904291693,1.2656402864653042,3.977623596738788
CCDC84,2.0,1.0931133625077558,1.0007171777296113,0.5034301077867007,0.7494092412998072,2.6057760332276323,5.569231788288006,1.9751450516949822,0.38096931251809796,8.07024249425324
SEC24C,1.0,0.3127850857275492,0.25558183290819203,0.4975319107705105,0.38564071451632753,1.1340969007928274,4.557535909719715,0.5996520020327043,1.2603169206203073,0.4113675720045722
IARS2,2.0,1.698605784591565,0.40334793386756124,0.49073025462381226,0.8494891670920326,0.7685304095693187,4.724136049287479,3.671538846569115,1.4535683919226567,1.3897555627296887
MED19,1.0,2.841404966180808,0.7299969998949407,0.47728197341275863,1.450910869023876,0.9843887954964875,4.825300711629224,0.34544806642113896,0.514051550783557,0.15680263125609842
URI1,1.0,0.17235288625586834,1.1047432468551055,0.473079467361351,0.8876966966240701,0.7059528386562843,3.7917199214546904,0.4065367060919972,1.803685614646401,0.45567898248469124
MRPL10,1.0,0.9663886798198169,0.802912504550111,0.4624327428473249,1.3039058400047767,1.1624178742301594,3.9661743060466894,1.3516985495264142,0.2970871820147367,0.6990239479158632
PFDN2,1.0,0.9789795474059212,0.5891384457834021,0.40783435002192436,0.23835777780118986,1.9776541237301197,4.88635741722826,0.8444514228464705,0.43411677832806006,0.9264113620957797
NO_SITE_120,1.0,0.8390820319215818,0.672232510097271,0.3962495544398848,1.9771593891234722,0.6621415709589057,3.320363183498808,0.8384223889511294,0.3630108981877708,0.643662339955163
NELFB,2.0,0.6183202569121138,1.2376816224693683,0.37786890513819626,0.4133226954352895,1.1446201801136635,6.133494091492196,4.811212087362531,0.34732827814249706,0.5855919159501767
NO_SITE_79,1.0,0.2826120153471153,0.49639995823853517,0.37371097070432513,0.3815335078009198,0.3186321118695283,3.1790895310143594,0.4311531823972146,1.4821577616791441,0.5023776282666789
CHTF8,1.0,0.9235030822953889,0.500367894846307,0.3685460840380325,0.9463070612150468,0.4385289075798974,4.243257422796281,1.4846826214256177,1.0598572088939342,0.6204702882221668
CCDC114,1.0,1.902787019400032,0.36230017882077686,0.3534590466390689,0.27154070129776053,0.705599915090189,3.1477701637012867,0.19616065494697688,0.46476919280549434,1.229172217314524
POLD2,1.0,0.8660547110538604,1.3588432982305871,0.3528224880295374,0.7896012113477558,0.3420840631700449,3.33622371551214,2.3253776491370792,0.2752982390465011,0.801444259629954
GPX4,1.0,1.2254103250225412,0.43644772462396886,0.3475119142189886,0.48696894682372893,0.327384992837006,6.61062125204749,0.48513361601074534,1.1845351563534652,2.9096932210427435
TBCD,1.0,1.045366664411189,0.8172430689596009,0.3390112681281724,0.7837812991628625,0.26831455663635406,4.031979611171649,1.1976436714960141,0.529486607831335,2.802239273020983
N6AMT1,1.0,1.4310828570078633,0.5403060235220295,0.3338284700058508,1.823272242355811,0.20047336421268364,3.116599787786219,2.579433696255307,1.6373667547276434,0.2421449947941942
MRPS18A,1.0,0.9163631159927532,0.17084423420988507,0.3270159771958874,0.24142114392501027,1.4790450911471908,5.331865786085259,0.26432127409409545,0.4379451703436214,1.2590867031343318
STARD3,1.0,0.2905071875688057,0.14209485383406292,0.32694221167861404,0.4557706762207719,1.839111483855026,3.55029024442863,0.8224923578050833,0.2275389305865159,2.220497865104379
PRIM1,1.0,0.234998757852914,0.38506062150074777,0.3266841309907422,0.3560047944215185,0.8192435076964416,3.752689722544344,0.8237061174612336,0.9960657938262918,1.2366531222866073
LSM6,1.0,2.7746292406935127,0.15799020076328468,0.32068114497908967,0.920601660980145,0.3642549508716609,3.4761235243618684,0.9452337821610088,1.1476603207843024,0.8173468270783766
MYC,2.0,0.7171045572916516,2.271800480796336,0.3193472682926958,0.12708073911694517,0.7984663265566179,3.4412314481834154,1.0822897323782197,1.6671173729403899,7.9332748328071085
LYRM4,1.0,0.5320589814634791,0.3142672160154524,0.3061499891056337,0.6085003241048584,1.7732712431430093,3.4647945205294124,1.0186072917012614,0.30319818546866384,0.8133015221094974
PSMG3,2.0,0.23404064672881078,1.9387737748808849,0.3009865683871185,1.4594327921573045,1.0361366497463502,4.357763074077857,6.610550387319927,0.5949953349496306,0.8059888443721209
NOB1,1.0,0.8546028934596736,0.30049180411626325,0.2978021836539453,0.24622549544302638,1.4419157263913605,4.290467166859492,0.5330879149104044,0.6505087783897836,2.358807064889267
RFK,1.0,0.9413981721120596,0.6443760989879749,0.2950948444266193,0.7661665851155659,1.1771130521658495,5.38016607743399,3.0602012914381707,1.73327453296808,0.32052652511201196
BRF1,1.0,1.1191073287668398,0.6640809690092875,0.28639186890474644,0.28447297103670127,1.9384721291094922,5.331865786085259,0.8469782563738615,2.9445452150587603,2.124882866233851
RPUSD4,1.0,2.8644628687352416,1.266858931900216,0.27339502988643716,1.3697145399563813,2.747341110499381,5.656374805375488,0.20542133954796418,0.8049310035314099,1.479364401927877
CHTF18,1.0,1.7866059249032384,0.6542538966138314,0.26640153903866076,0.40746795514641815,0.6884792375519513,3.5078404979432856,0.23591357625086062,0.7030278413434682,0.5170060684465176
TSTD1,1.0,0.7641259912231376,1.5060681782264538,0.26170314076675794,0.4425288905482241,0.878440155812499,3.5037486019606807,0.7849972927850477,0.10153262017300974,0.3035389213210843
HARS2,1.0,1.4137526599651564,0.6339694860168064,0.2573612649791399,0.563694202549146,1.560383133682436,3.3230413230721805,0.5077426224620087,0.19707583653672472,0.2182337151605922
TIMELESS,1.0,1.0697786076235416,1.0549304399931962,0.25708642734931514,0.8732518584398081,1.8802823408945049,5.288395207793691,0.40395299245456084,1.641265872801989,0.30951394499350704
SNUPN,2.0,2.011616994248138,1.6394633854167058,0.2533346699572932,1.1111019586130246,0.25574614426884557,3.4586329632402104,4.724067024178292,0.8824304365361724,0.8712655556176515
FAM131C,1.0,1.0173136692995,0.11293435634984376,0.23621273895601758,1.0025218729381404,1.3458041993702612,3.287367131818474,0.10540705207704454,0.5173121741470433,0.11922904345086661
CD320,1.0,0.7302426083113752,0.3285031777981255,0.23132490761213037,0.4107319605372773,0.20889910076302765,3.214243200037357,0.6865124261352452,0.3338284700058508,0.41076341526248417
HUS1,2.0,0.3443538697089423,0.8597748747335521,0.22682082184446964,0.5091008658913114,0.9272355789492494,5.569231788288006,3.749019192903651,0.8868926334795046,0.28883040797633236
TAOK3,1.0,0.3454569151143521,1.604254370007832,0.22048287212777096,0.3675730791207117,0.2243167509739561,3.1586780782416746,0.9490791630645968,0.5434821421947373,0.33423676470546887
SSRP1,1.0,0.29608241227692456,0.5512318632160308,0.21417919148338205,0.6066529709335209,0.8113808327921512,3.188847430259889,0.3626804191637691,0.9984826231764957,1.8904303860836793
SNRNP25,1.0,0.20277261232359167,1.3718972876668993,0.21303574056426702,0.32026330080706605,0.4939145823619581,4.467602372934308,0.7506793233623656,0.42700068290905296,2.8390910239758242
DHX35,2.0,0.22834744453336375,0.34527491809169336,0.2050938934831959,0.2850753793382912,0.4391134304762398,4.513711239039433,4.977076988121062,0.46725835710280966,0.5933276338038903
FAU,2.0,0.6298820268629098,1.2170975940253552,0.20405744875286375,0.43636468439171805,1.696177800137153,3.316808821540145,0.7138355533464801,0.8183850482710389,9.25394269812733
ANAPC11,2.0,1.679987165075861,0.1946011008705699,0.1969322850598742,0.6245192853814275,0.46483251488505584,6.61062125204749,1.413131507567109,0.6801655203988599,4.055536204259417
KTI12,1.0,2.1789269952295194,1.0710974251510956,0.17889278917723472,1.7688108545173324,1.368586673255745,3.4831870836313117,1.665747357665769,0.8254459654791698,0.41166907268128844
SLC6A5,1.0,0.3588138491720664,0.11597538541213802,0.1620266747575655,0.3141060611386495,0.7727304832901566,3.9781494225656755,0.47368657424157545,0.47652667847125213,1.1436526429988432
SMC2,1.0,0.7473724782210156,0.5451703786617101,0.10947279604543951,0.20070770816988073,0.2695407399542311,3.5792028990001543,0.3717541552296555,0.7940111492475483,2.222324176265827
ANAPC2,1.0,0.30529012890522333,1.6827935711001754,0.10879159345280487,0.5039703009640102,0.5639169013580199,3.810593914470771,0.37812815757363616,0.630691354536539,0.5689038747432403
HS6ST1,1.0,1.5291626680855557,0.1392069714592251,0.08443660957518671,0.6092591330470842,0.6909236981776685,6.61062125204749,0.4209942581127955,0.6350739662100244,0.48048864680914827
SEC22B,1.0,1.9209919344985318,0.4307197488890702,2.9534658172490307,1.2249651094724714,0.5777221238358196,0.7374065419739493,3.4634920597230674,0.468674390418972,2.6894477415443814
