,0,1
CDK9,-19.992269277949216,-10.134040538922669
CLCC1,-19.69373105177909,-11.246011067352816
PTBP1,-16.705216935432876,-16.90141084158784
PELO,-19.274081658769784,-9.811417853634378
PGP,-19.72550425213058,-11.062603111047505
PRRC2C,-19.74067295419412,-10.094668881680274
NMD3,-21.602318274156236,-11.895495344999272
VPS41,-16.468104306402264,-13.806543829501521
FARSB,-19.992244588392783,-10.159473569483447
CARD10,-19.46625495030137,-11.894897684365837
IPO7,-19.967252481595516,-11.501780051184488
SLC25A28,-19.40228304855396,-10.443137497910826
TMUB2,-19.870298535910525,-10.374637706494212
COMMD8,-18.934175164991796,-11.51731983996789
SPPL2C,-21.047667790259503,-11.439066254968678
ABHD3,-19.237486363887733,-10.473215591331295
FCF1,-19.141087369025225,-12.269227432369775
PSMG4,-20.171467925223048,-12.274122064358735
LY6E,-18.944571618429165,-11.552509700407578
XRN2,-21.623748686844195,-11.80766750988565
COPE,-18.810079549084108,-10.350120008612382
NUDT21,-19.42243424134556,-9.997353412369948
SLC39A1,-19.004018060769845,-10.347195599078466
TBCB,-19.887720365165908,-12.126482578164074
NR2C2AP,-21.050181310009776,-11.399805738912333
UBAP1,-12.349292417810505,-13.081465148652999
ALDOC,-20.292314215354327,-10.993943085110343
TCAP,-18.94369634315578,-10.422130319591197
UXT,-20.155407211321638,-13.154630510248092
OPRK1,-19.179540324027887,-10.443588977117967
CHMP7,-21.11393923089652,-11.528746059582138
MOSPD2,-18.78393779583644,-10.301794778534976
ARL5C,-18.12870192443532,-10.227248271489026
CTSK,-19.239034329308808,-10.509401337706711
PYHIN1,-19.240242374988252,-10.489142875828287
FOSL1,-19.556206282902767,-12.323219278241186
PPP4C,-20.07033321776472,-12.086342813869496
SNTG1,-18.879796692874034,-10.317425339273532
MAP3K14,-19.434643907691164,-11.38698315858513
SLC25A29,-19.407038870498738,-10.32491865584314
ZNF148,-12.93869462230874,-12.39476544719516
TADA3,-19.414708400242464,-10.050891945417632
HSPA1A,-19.39831377934939,-10.576961932974674
EXOSC7,-21.33131516591867,-12.487216791614218
NO_SITE_344,-19.243633211942964,-10.521715504710242
MMP16,-19.246858732893248,-10.619639986297834
VPS26A,-18.88912712550634,-11.582177178003523
CCDC22,-19.51164561758049,-11.4887045081364
HDAC1,-19.473970150821835,-11.153431929971024
ANPEP,-19.414675085680145,-11.376625254403695
TTPA,-18.19891904313243,-10.162732042997126
PAK4,-19.310704791644305,-10.491811617141973
PIKFYVE,-12.742387580664232,-13.256558075030759
IKBKB,-19.084811269138306,-10.983620495294184
GNAT1,-19.439515915884016,-11.08124333424199
CBFB,-19.139893199641314,-9.773879078063263
TRAM1,-19.640148835052678,-11.233624027292908
TFRC,-18.9145956656808,-11.119438891696484
AHCYL1,-12.853412752255382,-13.245035006664946
LRRC63,-18.826504845125758,-10.580915584367151
ICMT,-18.874144151223003,-9.850897847613961
RPL4,-19.544872044125132,-10.603485374574316
SNAPC2,-18.948143760707644,-9.85149300368637
DKC1,-20.34945643067912,-12.388885640394108
NCKAP1,-19.060847306126064,-10.517987421555906
TBC1D7,-18.54047623327933,-10.735719596965698
MBD1,-18.803006297777884,-10.367884571419323
EIF1AD,-21.453751239999388,-12.245017585879447
FER1L6,-18.861500683185596,-10.625649588536218
CNOT10,-19.035958689371668,-10.598686674623508
RBM17,-19.019481995997136,-10.619956480629645
PHB,-18.915550632327882,-11.113190062677246
NEURL4,-19.010954807658933,-10.400831770896945
SNRNP35,-16.651564453286372,-15.471309126611633
CTSD,-18.206355933240307,-10.216136843879157
RAB7A,-19.201163509570584,-11.736070956092437
XRN1,-19.661889714066255,-9.545261689877545
DDX20,-19.063442671077176,-12.080462763530228
USP8,-18.172624199104465,-10.230591356400065
CCAR1,-19.978730844240637,-12.522966209808011
TM2D1,-18.754769114090482,-10.350568754811656
SOD1,-20.0398514900511,-11.838930768873158
TNPO1,-20.07111571551775,-11.954274138528703
UBE2H,-19.039440726393032,-9.74147273863985
PRELID1,-20.47892273645204,-13.80071754225926
CPSF6,-19.39417213595701,-10.316129958958122
NAE1,-18.978688037080587,-9.776189633517426
NCOA4,-19.048162450142723,-10.487919459087445
UROD,-20.041894618209522,-11.807315955355762
HK2,-19.128481318556346,-10.908856997949448
TEFM,-19.545557423040812,-10.625570254917944
SCAF4,-19.020258314326735,-11.359416360740711
DNAJC8,-20.361371053141227,-13.247210582323731
CAPZB,-20.319171184054635,-13.39202963671431
DPY30,-21.281867804256287,-12.472445282757144
IPO13,-20.25372169552162,-11.230298282626316
PRPF39,-18.982104751964332,-11.575772453784015
GTF2H4,-18.721304386491855,-10.898865015048786
TRAM2,-18.764518286240822,-10.250001530703736
DOCK5,-18.457958288895295,-11.411337694123958
TM2D3,-20.477825047856896,-11.195181380006924
TBC1D5,-19.519635624604124,-11.418327248290579
SNAPC5,-19.44747717926875,-10.775199528317733
DENR,-20.695290130718274,-11.553964568472503
CTNNBL1,-19.900985642563786,-10.555763348489709
PCBP1,-19.334082059513502,-11.092540700265955
SPNS1,-18.983207484493295,-11.592840155980344
BCAP31,-19.467255413323926,-11.094068414078343
USP14,-19.942007332648583,-11.802215370762145
SLC25A3,-20.0354633964807,-12.127722138481987
CFC1,-19.126292793819584,-10.518487361085421
NO_SITE_193,-18.926920744228678,-10.341074293671163
ATXN2L,-19.66249383964091,-11.985926915745983
UFSP2,-19.573655692616978,-10.389813204379777
TRAF3,-12.115940377733542,-13.248948040774243
STUB1,-18.84086766844593,-10.60883670343917
COMMD2,-18.947416640872206,-11.517007398451948
CD2BP2,-20.2558548309279,-13.232319563199718
GEMIN6,-20.278721057348385,-11.33456945960767
PPP1R8,-20.4051027451526,-13.398084653045155
TMEM50A,-19.071714548807446,-11.01714044875089
NOP58,-21.487249175120727,-12.476585702562847
FCRL3,-18.663363420177795,-10.2735668755239
ACSL4,-19.524066885382954,-11.964059961079467
CWF19L1,-19.341654585071172,-11.124657426620416
CCNE2,-19.40462452112163,-11.336898179364688
STMN4,-19.4936615252732,-11.988426208029477
NO_SITE_40,-18.925001106224624,-10.281233729598537
AP3D1,-19.143844114824653,-10.237678530791435
COMMD10,-19.414065807744013,-11.170054366914048
CTU2,-21.225824410238758,-12.38075005831666
GTF2H3,-19.382876934974835,-11.007450531586683
TRNT1,-21.363051571509725,-12.473491524788393
TNFRSF10A,-19.401970286182593,-10.701075935134408
UFM1,-19.95444445349314,-10.571622722429558
TIGD5,-19.432257130073786,-11.025010278350587
TMEM259,-19.91428920531867,-10.902197779496795
CLTC,-17.40664842790786,-15.199255505296753
CLTA,-19.338872725617477,-10.82156385589682
PTPN23,-18.083556016049926,-10.185874029096016
CHMP1B,-19.195627015633427,-11.720717661079386
MAP3K4,-19.89813243299763,-10.589689363648398
G6PC,-18.271901552134267,-10.22842491784555
PIGM,-18.78357439650773,-10.012897514533439
NDOR1,-21.01169402680343,-13.25071942242552
CHUK,-19.438514529885357,-11.391669982867317
TRMT6,-19.447655709738463,-11.938368348067959
DUSP23,-19.15848241387591,-10.484864902905345
PGAP2,-19.034646089311188,-9.922675973111454
ARPC3,-19.51315628294672,-11.377321115574354
AASDHPPT,-19.12199737248576,-10.549555404037008
PPP4R1,-20.22836318994013,-10.966567040967922
PPIE,-20.038131626604372,-10.628639381549256
TRPM3,-18.36624044295284,-10.282246941177071
BAK1,-18.99235696945993,-11.07217471648297
RPLP0,-19.600359057742747,-11.004464570030573
PSTK,-20.042968618651418,-11.859461999697505
CLNS1A,-18.87679692065372,-11.535400967647554
COMMD3,-19.048354351240548,-11.467391385999164
SP3,-18.53699104919458,-10.281951133689901
YPEL5,-20.028895037386743,-10.660147418721929
DIO3,-19.145679574710126,-10.44089321225342
EIF2B1,-20.115017430662352,-10.950467954314979
ZP2,-18.948495572153643,-10.519065208865255
SMG9,-18.357510002229205,-10.209520156704789
INHBA,-19.312833327770278,-10.913091160296258
KRI1,-21.19702100480341,-11.06084735600176
ACO2,-15.68836597853751,-13.992807661759976
HS1BP3,-19.36889475101874,-10.816312214105604
PCMTD1,-19.81732153076446,-10.799677145699274
SMARCD1,-16.75183827855155,-15.409384370912043
DDRGK1,-19.38207562452632,-11.356988136984759
CD9,-19.362927511328902,-11.354477152471134
DDX21,-21.525189277439026,-11.009351229596492
SMARCC2,-20.25264826614345,-11.27410660249582
TOP3A,-20.57922378043713,-13.410428200042809
TNIP1,-18.926895854505073,-11.896781171866564
CD44,-21.986569020319088,-8.335329429325235
ZNF536,-21.91360801187617,-8.423535965528233
DDX3X,-12.44729244978007,-13.610608314116952
TP53,-11.557604077281454,-12.854181287385293
CTSL,-12.54522092074072,-13.484703813865393
TLK2,-11.627182240892123,-13.110023856247203
DAZAP2,-12.569248124680207,-12.381050479176535
ZBTB26,-12.068954496381261,-12.28827888833285
ATMIN,-11.608890200711512,-12.912608057211157
NDUFAB1,-12.87080249381196,-12.357157728017581
FANK1,-12.505667137924359,-12.218849040330396
UBE2M,-11.646007785719128,-13.173822685938974
UBXN7,-11.846733441095417,-12.791521241234584
KMT2D,-12.578448386868631,-13.488459014742569
CTRL,-12.450500739643074,-12.25444302212422
FBXO42,-12.57510962358154,-12.278966310934878
ATRX,-11.599083230842997,-13.149548947567471
SH3RF2,-12.157077352855465,-12.277483852498312
ANKS3,-12.083215196519301,-12.236361494396217
STK40,-12.095458855866077,-12.267896517334608
LZTR1,-12.394584826544987,-12.17459549085842
CHD7,-11.744647466970052,-12.699778222097589
RAD54L2,-11.557704049458025,-13.114156359479505
POU2F1,-12.887360101540628,-12.425450183342777
SNX27,-11.600626873202152,-13.251595774015511
CABIN1,-11.639129535737275,-13.023016360149043
GNPNAT1,-11.882661514664191,-12.601110654596397
SMARCC1,-12.524999763750523,-13.793949413018728
SLC35B4,-12.454298910865367,-12.175037320082286
TMEM208,-11.83916574802499,-12.599738524111972
ACVR1B,-11.613642465553713,-13.137218417421726
ADAM17,-11.581665601734189,-13.249438198154932
CCDC6,-12.301477710162857,-12.12576951776913
ANP32A,-12.304031400063478,-12.218846805434623
NOTUM,-11.85185398575442,-12.589677080945423
MRTO4,-12.334636345346079,-12.300334725983385
KDM4A,-12.065688286215831,-12.255105262371291
CDH2,-12.312655092666754,-12.244213698016368
PPARG,-11.588310130477115,-12.975591569779485
TRMT10A,-11.870231011134594,-12.593033829530295
ZMYM2,-12.03985428472064,-12.632125758106483
CSNK2B,-11.570361771366148,-13.197360310809751
INCENP,-12.349817090674815,-12.159509833782884
ASB7,-11.984008449921664,-12.6881150550104
PIAS2,-12.324445309091338,-12.216002799049107
RPS13,-12.890687279840522,-12.44382289366898
PPHLN1,-12.2437017944069,-12.584530885300234
FUS,-11.860261221748965,-12.641501673263189
MAGI1,-12.322181719272143,-12.161195890757405
SRCIN1,-12.28529899037111,-12.194058657549165
RALGAPA2,-12.136290888313626,-12.1866711063367
CD74,-11.89161818381695,-12.5468672643731
HAT1,-12.177726677082882,-12.197970958801761
UBC,-12.08803682363142,-12.279064295871919
KDM3B,-11.710040644825389,-12.676643315880526
NUP155,-21.122197634671924,-9.422228887156836
RAB6A,-21.13528680434286,-9.412538626040437
RPS12,-21.14331637200054,-9.406843489111612
RAPGEF1,-15.240383439721084,-15.467233779673434
ATP2A2,-19.301354362207565,-15.022406672794306
COPG1,-14.992098336344513,-15.433851719374019
PRKAR1A,-15.17503797986711,-15.502489154942914
SF3B3,-14.109920061800315,-14.646811531621383
SPIN1,-14.682679252466787,-15.38463589365142
UNC80,-15.484611348396086,-13.925952472654329
RPS5,-15.607341412125503,-15.400908354313552
PABPN1,-14.736951073495842,-15.311007693942514
CSDC2,-14.84345749649944,-15.312404734249936
TUBGCP3,-14.921006096584007,-15.40963748841137
LCOR,-15.07175747631673,-15.380217906196371
CDKN1A,-14.774062935835683,-15.381107885477325
VPS37B,-15.096498911135985,-15.335828620274906
UHRF1,-15.651649027897106,-15.419096359202667
CDC45,-15.576442367022109,-15.395694317386264
ANKRD26,-15.879157855275725,-13.906268647249213
RPS27A,-15.201435650535545,-15.555285908678362
TNPO3,-16.227057961850594,-17.085413500658415
RING1,-15.007157786319365,-15.013715672090736
RPS14,-16.377422103571547,-16.88279648535974
KLF6,-14.950542650902582,-15.492335163966587
UBL5,-14.940779018080011,-15.654742738192033
DDX59,-16.423972907941984,-15.538212489767325
ARID3A,-14.928257513229786,-15.107163932902157
NUP85,-15.385138834042937,-15.878512844598363
UPF1,-14.978376526446946,-14.664449103927998
POLR1A,-15.635869805530282,-16.24922667411232
SLC25A39,-14.952370359508627,-15.060328174239773
HOXB8,-14.164537721305003,-14.49978977144511
TRAPPC8,-15.971765313681969,-16.966852836487515
TSG101,-14.917567337251006,-15.774247921001015
RBBP5,-15.898550225589247,-15.412729748532744
NSUN7,-14.990466672869891,-14.847994788104689
ABCE1,-16.123240004447766,-17.10716589880962
FABP5,-14.885829631474815,-14.634975878874979
EIF3A,-16.046371483370663,-15.006036337226597
NUP54,-14.036588422701797,-14.565173250738297
SAFB,-16.076662113352555,-14.298793608068427
TLE3,-14.856708920235235,-15.740228745287999
RPS19,-15.385444308834394,-15.834370712832303
NAPA,-15.060440032643625,-16.109777510894496
ANAPC1,-15.926029378743024,-16.78343995143225
GPR62,-14.796756440957726,-15.814812048451305
VWA7,-14.779484176216744,-14.398172475346495
ZCCHC9,-15.61757833929321,-16.28432451256608
NEDD8,-15.610011308909908,-15.405622195661802
RPSA,-16.05962745407956,-14.93568619490293
RPS2,-14.954400889653472,-14.833655449642205
ZMAT5,-14.879570932030594,-14.421432532929693
UXS1,-15.991114987878122,-16.813961108748174
TNS3,-15.162201433435206,-16.16113503312784
G3BP1,-16.079388849764563,-14.302640771557003
UBE2E1,-14.902933549552742,-14.859352585035886
INTS12,-15.450240385132638,-15.514043601142163
SNRPD2,-14.579355408163952,-14.502906596817864
RRN3,-15.470332483354076,-14.264655939556238
MPG,-14.798053661971112,-14.400916780291048
RTP4,-14.557758978947877,-14.799754006483512
EIF3E,-14.14048047644015,-15.024993424172996
SF1,-15.984700078592288,-16.946409449745587
RPS17,-15.395056755988426,-15.162225005493301
JMJD6,-15.647646969385097,-16.200817090924204
ASCL1,-16.426526353188237,-16.89566550940514
EPB41L5,-14.695718211155413,-14.305115170612167
TIMP3,-14.794206231112451,-14.43322795302788
DNAJB6,-14.634592862750832,-14.725709846144795
RPS11,-15.649923963557132,-16.231689969311144
MPHOSPH10,-14.903236030653918,-14.408990998674483
DBNDD1,-15.55144086163701,-15.245310701357088
PPP1R15B,-14.731881367783654,-15.820211882319246
EIF3G,-15.44766860797565,-14.413207980041568
TRAPPC11,-16.065435889399236,-16.825792294475395
CTDNEP1,-14.749441184022412,-14.253596251013244
EIF3B,-15.995383152018055,-16.82006061524018
KRAS,-16.58832071068847,-16.938298297786556
FBXO15,-14.669160699959956,-14.294366259295094
SLC2A1,-15.212966888566397,-15.827380056507208
IFT52,-14.407764118260909,-14.474433466333311
EEF2,-16.575506709924994,-16.949520862931415
DHDDS,-14.062728679934485,-14.548225084408415
RPS8,-15.945867544696311,-16.863905511384708
UTP3,-16.295768705774503,-15.211057259587959
GSE1,-15.767851868985437,-14.649286357490526
ETF1,-14.918665315153813,-15.762204160914049
RPN1,-15.544160766085913,-16.217666531553327
PDCD7,-15.538852048561917,-16.241861744126723
RNPC3,-15.222308772445517,-16.05586695073613
IL1RAPL2,-14.45160291491309,-14.346384291017412
SRSF1,-16.178356387532187,-15.106529467217687
ZNF207,-15.172159766310209,-16.189479390442916
PPRC1,-15.375811872764666,-14.556833957847083
ANKRD24,-14.542480803682418,-14.768739894786323
RPS29,-15.751281424946795,-14.762882264307338
DPP4,-16.494606329277754,-16.91466555164997
MIB1,-15.774901176882782,-14.836513334260394
SF3B5,-15.79078987715728,-14.697331306663578
MAPK1,-16.61401894485284,-16.785717640360893
ZNF479,-14.725236328235308,-14.200290554052838
U2SURP,-16.174545367284214,-15.016299198883482
RPRD2,-16.586041719123767,-15.365171057813466
ORC6,-14.90876926636965,-14.589991631424901
IMP3,-16.444532333935456,-15.24432736569291
SSPN,-14.669785535382946,-14.399137615541669
RBM33,-14.736387160052551,-14.766821064799718
USP7,-14.264217471918991,-14.494145640200742
VPS39,-16.16832478969527,-14.922481440684775
TAF6,-15.693341592540175,-14.873161692877307
OSBPL3,-14.75423398403154,-14.374374805468102
HSF1,-14.079176854614802,-14.90049329464309
RBPJ,-15.133552337158074,-15.076817685354495
ARIH2,-14.544372104288314,-14.647166865995755
RUNX1,-14.978198350126986,-14.374354502900818
HNRNPC,-15.491849787799694,-16.296960571337724
DHX15,-15.919767197038471,-16.738769893801987
BOD1,-14.675158630749175,-14.344657241052118
SMC1A,-15.191475086274693,-15.821417122342726
SMG1,-14.581698976756263,-14.797085845603473
PTPN11,-15.342562334303345,-15.023209847721448
NO_SITE_654,-14.594382278595743,-14.704844293311957
FBXW4,-15.012210475234088,-14.915779037120911
RPS16,-16.658190224250234,-16.860146503713132
CCND1,-14.26433712852998,-14.514822567954704
LRP1,-15.612607447400112,-14.860322657045053
HES1,-12.519855041268299,-13.785341217859056
PER1,-14.612747425653385,-14.940495885466213
RPS20,-15.93638504943666,-16.829711881834164
RPS9,-15.590275448740535,-14.746361376170217
SPTY2D1,-12.578223829695983,-12.135970469119204
USO1,-14.688743447863832,-14.875672789376129
CERS1,-15.130311771077606,-16.16940607605488
ACTL6A,-15.527012756442947,-15.296193746934586
ACLY,-15.127450812542797,-16.18677173008994
YLPM1,-14.060092420581748,-14.593151515097734
KLF16,-15.12222774527814,-14.99162457993383
CTDSPL2,-14.633649681249409,-14.741314901128602
SCD,-14.95870496535922,-14.799392137039602
ZC3H13,-16.179084099775597,-14.929540488961994
U2AF1,-16.47863793455619,-16.810105950170456
NUP62,-14.92412611400275,-14.745365513396676
INTS1,-14.638433538869478,-14.408388293795749
TSC22D2,-14.22020067683646,-14.448307116545278
ITGAV,-16.55432187821585,-16.8130754232016
KIF5B,-14.607031069456006,-14.719609328285287
DYNC1LI2,-14.907611337097345,-14.368775780224325
RAD21,-15.209261112530985,-16.225505487335365
RNASE7,-14.639754886483871,-14.451702746766774
PHF5A,-15.523257604128677,-16.32825876254038
SOX2,-14.340282176312401,-14.53486214706546
NCAN,-14.461629079583798,-14.317293936533314
CNOT7,-15.20162940063439,-15.20125624370233
KLF3,-14.626481918683943,-14.87077118785131
NPLOC4,-15.12705591732824,-14.825257193561406
CASC1,-14.56390328687878,-14.755881303922234
S100G,-15.001591522822611,-15.043066359432817
ZBTB17,-16.31791076832661,-14.743078311189356
ATP2B1,-16.460500805443388,-16.828458103586037
FBXL14,-14.6716955147743,-14.833538408536896
ACIN1,-14.753120239734805,-14.804013246140228
CARM1,-16.633896893516038,-16.820101129967277
TTC21B,-14.110103518896599,-14.556605669141332
FKBP1A,-15.499153864201793,-14.872281234141813
ARL8B,-15.129677193039562,-9.345509867814977
ATP6V0A2,-15.447236224710712,-8.754409127624204
ATP6V0D2,-19.253945372743722,-7.294956017403333
ATP6V0E1,-19.21287067283633,-6.74079356803927
ATP6V0E2,-15.881881001564363,-9.090837454552286
ATP6V1B1,-16.219533812440815,-9.339834538686313
ATP6V1C2,-15.012095369396624,-8.860133996854396
ATP6V1E2,-15.427864267027637,-8.80696430022083
ATP6V1G2,-16.025777762048936,-9.285498017434566
ATP6V1G3,-20.469476922980927,-9.194277969409148
EIF4A3,-14.930189036852301,-9.0002109874918
KIFC1,-16.073461022050164,-8.836199029736255
KPTN,-16.034454288115768,-8.862031384073207
NPRL2,-18.59275853212429,-6.902844877106579
PPP1CC,-14.884368546979486,-9.181133819209409
RNPS1,-15.356468156627031,-10.25577873895093
STX5,-16.9499076694223,-9.046165536466926
THUMPD3,-14.727281838167782,-9.184336575489331
TMEM17,-15.598862455790695,-9.106926477600386
TMEM231,-16.06841957455365,-10.0898177113875
YWHAZ,-16.358397317791887,-8.995706888767796
BMS1,-19.357880918367847,-15.428851367271497
DDX18,-20.094377560031095,-13.067788439331553
DIS3L,-16.372186264895976,-9.54109265746938
EMG1,-20.432415922550806,-11.809474981724021
HEATR1,-21.36480841365642,-10.599184840113713
PDCD11,-17.86486596526114,-10.470049871324413
PNO1,-21.79702631983089,-10.897356851236083
PWP2,-15.358906262976793,-10.148516145861434
RPF1,-21.058985233641003,-9.041915146317582
RPP25,-15.348727671234757,-8.74373650931539
RPP40,-20.463392555052863,-11.561235891113435
RRP36,-16.49953559115391,-9.296939516044997
SENP3,-12.501565010383995,-12.222261115919506
TEX10,-15.99210822138774,-9.366273940122111
TSR1,-16.0959247109354,-8.876849682994564
UTP14A,-21.203039575996332,-10.63691612424867
WDR43,-17.51097229739628,-11.103529803486207
WDR75,-16.819995772674815,-8.846610471773474
ALDH3A2,-16.12095662341365,-8.787949941381356
ARCN1,-20.265341551667223,-9.333669034123506
B3GAT1,-15.82823631445738,-9.641161201319836
B3GAT2,-16.919355589819194,-8.959712738718883
BET1,-14.70429661708551,-10.161938494782381
BET1L,-16.84466038646108,-9.275520109499775
CD59,-14.652289284616009,-10.188089356308828
CHM,-16.9599448860935,-8.962558102323019
CHML,-15.258518482328078,-8.574713518644552
COPB1,-14.841663775175581,-14.234445928349437
EMD,-14.77252755995869,-10.167592138261986
GOSR2,-21.30884688392015,-9.316844248029815
NAPB,-14.984432486852048,-9.11996791567404
NSF,-21.48356267022345,-10.624684146736437
RAB1B,-20.49602490019702,-9.058096718733362
RGP1,-20.325191928758283,-9.205592951591768
SCFD1,-21.030502868146932,-9.01339329302379
SEC23A,-14.912566582800006,-8.910269927817675
SERP1,-15.11400431269959,-9.822692498473838
SNAP47,-15.4199866853667,-8.722015680837648
STX11,-15.57743574650614,-9.292065410858372
STX12,-15.83369655601626,-9.12163487385895
STX16,-15.497207864326077,-8.87604065673121
STX17,-15.050296238256218,-8.867595218641906
STX19,-16.446096655750903,-9.35458211977841
STX1A,-14.51145765638087,-14.277114791661175
STX1B,-16.869549672258568,-8.975252210599763
STX3,-15.572231520080972,-9.238933744781223
STX4,-15.50568595546674,-9.931463587351992
STX6,-15.568933665187387,-8.841295986491382
STX7,-15.244539360558667,-8.518768230476358
TMED10,-20.405695511185783,-11.78793200149163
TRAPPC10,-17.86309283355079,-7.885680524176262
TRAPPC3,-15.184845406255286,-10.448030202112053
TRAPPC5,-14.997180025130223,-14.701155707223322
TRAPPC6A,-15.572115176971701,-8.697052160797838
TRAPPC6B,-14.97264502647102,-8.589553217267403
TSNARE1,-14.99569584766395,-9.672653134849169
VAPA,-15.11496730157982,-9.386685636084168
VPS45,-15.096048473828334,-9.339792796558507
VTI1A,-14.840436189796861,-13.42270473531696
VTI1B,-16.127908838709153,-9.31811430708481
ACTR10,-14.861105719768192,-14.272657003405726
CAPZA1,-16.616234389159107,-9.542550128729589
CAPZA2,-14.936120242550318,-8.941474901482552
CAPZA3,-15.402288984198313,-8.564135189887313
COPB2,-16.600876086017408,-9.56557314416498
COPG2,-15.000796401759786,-8.856972685498478
COPZ2,-16.87513724852206,-9.180756499161635
DCTN4,-16.330967938420773,-9.498715105835943
DCTN6,-19.848665666641278,-14.509316461045326
ELOVL7,-15.176039713855642,-8.78718295448131
FAM20A,-15.82288156944618,-9.633806527644857
GRAP2,-16.96500941018979,-9.12334048665601
KDELR1,-20.17140101790592,-12.226464337383662
LCP2,-15.69918599375308,-8.705575289336599
MDFI,-14.906169593931589,-8.976259589702465
NCOA1,-15.335914587258161,-10.310239061733341
NCOA2,-20.03682721160159,-10.934310898098897
NFYB,-15.44800024741063,-8.560301765658439
PPARA,-16.148602584533606,-9.372733824570672
PPARD,-15.000957935649113,-8.969955441449294
RXRA,-17.196237074237306,-9.22714729498955
SEC13,-15.440898810435113,-10.4889320205245
SIX5,-15.991675616542281,-9.985919893608079
SMARCD3,-15.76315973431618,-8.99942007258639
SP1,-14.598626196797841,-10.2798641133743
ST3GAL1,-15.31453306480645,-10.429289070321325
ST3GAL2,-19.373803678843863,-7.517694020220827
ST3GAL3,-17.015927342247345,-9.116997927082146
STAT2,-16.855380845691233,-9.718881226942939
TBP,-13.144989416996653,-12.513485483781865
TCF12,-15.287108723931482,-10.283037217089118
TFAP2A,-18.216685929878327,-10.232443930188719
TMED3,-15.479250158056614,-8.730005339838947
TMED7,-15.055109763035828,-8.890909807577836
TMED9,-14.323034330141596,-10.460989286991568
USF1,-15.566262441915553,-8.729693355815153
DNAJC24,-14.578826207210966,-10.50406956285653
MAX,-16.00918249986883,-8.887201469267922
POLR3D,-15.70910847495477,-8.894230840723006
POLR3E,-14.716553750255619,-9.959400836102295
POLR3G,-15.451762504786537,-8.421510492690679
POLR3GL,-15.103883130287041,-9.702822878162172
SRP68,-22.08439523239767,-14.992775387502535
TAF1A,-15.495902458034049,-9.160315929963485
AFF4,-21.325603255720733,-9.226840589502139
BDP1,-14.662666701534777,-9.986300271873613
CTDP1,-16.12210463906435,-9.333021120351688
DDX39A,-15.708255896674583,-8.951211002121665
EAF1,-17.219345177716438,-8.918680586779999
ESRP1,-16.986210299188205,-9.199502681965658
GCFC2,-15.344162239101315,-10.134108108309372
GEMIN2,-17.797834294689483,-9.89128093562045
GEMIN5,-15.106793029589712,-8.86992732700721
GINS4,-15.006723009938675,-9.204727809366238
IWS1,-16.99023532648963,-8.89771366875015
MLLT1,-14.467316506177848,-10.43420682696712
MLLT3,-14.31980399550585,-10.369470785463418
POLR3F,-17.01626762935693,-9.755585453504835
RAD52,-22.01023384017917,-15.000671846166215
RNGTT,-16.2816824239388,-9.399631978738014
SNRNP48,-16.059185389677136,-9.60441800565265
TEN1,-19.84492130805267,-15.502845866745272
TIAL1,-16.04305718755787,-8.859916662912587
UBTF,-17.860540036739835,-10.487754035478318
USP43,-15.420547398778295,-8.469389096521965
CLTB,-16.79714109426607,-9.832892429350046
CLTCL1,-15.079686641903331,-9.699603176692495
EXOSC6,-16.071144292037477,-10.090275846489893
RELA,-20.05676872712503,-10.858331161559205
TRAF6,-15.29377551968858,-10.386849794984252
VAMP3,-16.208897469571802,-9.414996241224841
ATF2,-15.863401535813493,-9.132098770957306
BRCA1,-18.064101204616275,-9.717403650254147
CDK4,-14.25610603627881,-14.55056472905835
CEBPA,-17.0050732792065,-8.863779570767672
CREB1,-15.698730291425928,-8.4972612294926
CTCF,-14.565250963270488,-10.493062698207344
E2F1,-14.270535019493579,-10.414660861722881
E2F6,-15.124523484891457,-8.787469262997837
EBF1,-15.468369663665493,-8.881731044683846
EGR1,-14.98887335957391,-8.979955283217
ESR1,-14.933575275217143,-9.20319007079103
FOXA1,-15.412509223039528,-8.551592719686562
FOXA2,-14.382214284914253,-14.522227358363521
GATA1,-16.283098424898572,-9.402435244943709
HDAC2,-15.75434361863883,-8.995088363486317
HEY1,-14.777144457417714,-9.289574175887541
JUND,-15.41123999137492,-10.684830390326725
KAT2B,-15.198658720341854,-8.820327413839218
LEF1,-14.918548401531536,-9.000619023829376
MED1,-19.957097705686653,-9.677504595499972
NCOA3,-15.357631510981086,-10.258312168829178
NCOR1,-17.163737408582588,-9.293844701409977
NCOR2,-14.849353915951214,-9.69342358713112
NFYA,-15.187775589076224,-8.685498122101771
PPARGC1A,-14.962866754516275,-9.06810852678437
RARA,-17.129096908424494,-9.274911249261619
RBBP4,-22.206892965767615,-11.233016106327609
SMAD1,-15.565781570900434,-9.959524056374269
SMAD2,-15.706569094521573,-8.95886856928844
SMAD3,-12.53649659977183,-12.205096404362346
SMARCA2,-15.4642027755535,-8.961657026729132
SNW1,-15.634389147922654,-8.525367398643633
STAT5A,-17.06922684631162,-9.236226432810316
SUMO1,-15.442519839495967,-8.92881004221745
YY1,-14.319454159361703,-10.379464206846023
DNAJC3,-15.492436038478123,-8.590144107390424
EIF3D,-17.291217014323188,-9.550758077194686
EIF3J,-15.127081726709473,-14.03750279163558
